index,Клиент,Материал,Краткий текст материала,ЕИ,Общее количество,Месяц поставки,Год поставки,Полугодие,Срок поставки,Грузополучатель,Цена,Способ закупки,№ заказа,№ позиции,Дата заказа,ID Лота,Класс,Поставщик,Поставщик_адрес,Грузополучатель_адрес,reciever_lat,reciever_long,supp_lat,supp_long,distance
0,39295.0,770000818063,Кабель FYO2RMU 2х4х4хSML 90756м Nestor,ШТ,2.0,12,2019,2,2019-12-31,20000447,6548648.22,,10928585,30,2020-01-04,100000315609.0,G2109,55019,"[56.8263, 60.5388]","[52.3445327, 84.4583842]",52.3445327,84.4583842,56.8263,60.5388,1610.15756199486
1,64025.0,770000594878,"Кабель ИнСил-ОЭвзнг(А)-ХЛ 4х2х1,0-660",КМ,0.695,8,2020,2,2020-08-30,20001383,690197.32,Конкурентный отбор,10928863,50,2020-01-07,100000351760.0,G2106,72148,"[56.4464, 58.9183]","[56.7658, 105.6483]",56.7658,105.6483,56.4464,58.9183,2804.0760314485756
2,64025.0,770000831667,"Кабель К9РВСБПМнг(А)-HF 4х1,5ок(N)-1",КМ,0.32,10,2020,2,2020-10-10,20001383,445302.88,Конкурентный отбор,10928863,60,2020-01-07,100000357071.0,G21050101,54948,"[55.7522, 37.6156]","[56.7658, 105.6483]",56.7658,105.6483,55.7522,37.6156,4027.1298038316218
3,57650.0,770000869461,"Провод ПуВнг(А)-LS 1х1,0 (PE)",КМ,0.03,8,2020,2,2020-08-30,20000537,1136400.0,Конкурентный отбор,10929730,210,2020-01-10,100000341402.0,G210511,58691,"[56.8575, 60.6125]","[66.6615094, 66.3810869]",66.6615094,66.3810869,56.8575,60.6125,1130.45823969178
4,57650.0,770000869463,"Провод ПуГВнг(А)-LS 1х6,0 (PE)",КМ,0.03,8,2020,2,2020-08-30,20000537,1200000.0,Конкурентный отбор,10929730,220,2020-01-10,100000341402.0,G210511,69357,"[66.0833, 76.6333]","[66.6615094, 66.3810869]",66.6615094,66.3810869,66.0833,76.6333,460.862023781104
5,57650.0,770000869464,Провод ПуГВ-ХЛ 1х4 (РЕ),КМ,0.015,8,2020,2,2020-08-30,20000537,1680000.0,Конкурентный отбор,10929730,230,2020-01-10,100000341402.0,G210511,27605,"[61.05, 76.1]","[66.6615094, 66.3810869]",66.6615094,66.3810869,61.05,76.1,783.0858309755695
6,57650.0,770000848016,Провод ПуГВ-ХЛ 1х6 (РЕ)-450/750В,КМ,0.02,8,2020,2,2020-08-30,20000537,2040000.0,Конкурентный отбор,10929730,240,2020-01-10,100000341402.0,G210511,69357,"[66.0833, 76.6333]","[66.6615094, 66.3810869]",66.6615094,66.3810869,66.0833,76.6333,460.862023781104
7,57650.0,770000602743,"Кабель ИнСил-ОЭвзнг(А)-FRLS-ХЛ 7х1,0-660",КМ,0.585,8,2020,2,2020-08-25,20000537,1192050.3,Конкурентный отбор,10929730,250,2020-01-10,100000351835.0,G2106,72148,"[56.4464, 58.9183]","[66.6615094, 66.3810869]",66.6615094,66.3810869,56.4464,58.9183,1200.6736030534867
8,57650.0,770000783346,Кабель ИнСил-ОЭзнг(А)-LS 4х1-660,КМ,0.055,8,2020,2,2020-08-25,20000537,419436.0,Конкурентный отбор,10929730,260,2020-01-10,100000351835.0,G2106,72148,"[56.4464, 58.9183]","[66.6615094, 66.3810869]",66.6615094,66.3810869,56.4464,58.9183,1200.6736030534867
9,57650.0,770000893542,"Кабель ИнСил-ОЭвзнг(А)-FRLS-ХЛ 14х1,0",КМ,2.958,8,2020,2,2020-08-25,20000537,2093488.2,Конкурентный отбор,10929730,270,2020-01-10,100000351835.0,G2106,72148,"[56.4464, 58.9183]","[66.6615094, 66.3810869]",66.6615094,66.3810869,56.4464,58.9183,1200.6736030534867
10,57650.0,770000602735,"Кабель ИнСил-ОЭвзнг(А)-FRLS-ХЛ 10х1,0-66",КМ,2.18,8,2020,2,2020-08-25,20000537,1655694.53,Конкурентный отбор,10929730,280,2020-01-10,100000351835.0,G2106,72148,"[56.4464, 58.9183]","[66.6615094, 66.3810869]",66.6615094,66.3810869,56.4464,58.9183,1200.6736030534867
11,57650.0,770000893672,"Кабель АУТФОРС КУПШвнг(А)-LS-ХЛ 3х1,5",КМ,0.299,9,2020,2,2020-09-05,20000537,374757.0,Конкурентный отбор,10929730,290,2020-01-10,100000351835.0,G2106,61285,"[55.7522, 37.6156]","[66.6615094, 66.3810869]",66.6615094,66.3810869,55.7522,37.6156,1931.0639407392925
12,57650.0,770000893671,"Кабель АУТФОРС КУПШвнг(А)-LS-ХЛ 2х1,5",КМ,0.112,9,2020,2,2020-09-05,20000537,289298.7,Конкурентный отбор,10929730,300,2020-01-10,100000351835.0,G2106,61285,"[55.7522, 37.6156]","[66.6615094, 66.3810869]",66.6615094,66.3810869,55.7522,37.6156,1931.0639407392925
13,57650.0,770000615280,"Кабель ИнСил-ОЭвзнг(А)-LS 2х2х1,0-660",КМ,0.06,8,2020,2,2020-08-25,20000537,613521.79,Конкурентный отбор,10929730,310,2020-01-10,100000351835.0,G2106,72148,"[56.4464, 58.9183]","[66.6615094, 66.3810869]",66.6615094,66.3810869,56.4464,58.9183,1200.6736030534867
14,24446.0,770000790216,Кабель КВВГЭнг(А)-LS 4х1,КМ,0.4,5,2020,1,2020-05-31,24446,31572.0,,10929832,620,2020-01-10,100000337883.0,G210502,76120,"[56.7992, 59.9169]","[43.3620656, 132.8319624]",43.3620656,132.8319624,56.7992,59.9169,5143.057569089378
15,24446.0,770000790226,Кабель КВВГЭнг(А)-LS 10х1,КМ,1.0,5,2020,1,2020-05-31,24446,74401.2,,10929832,630,2020-01-10,100000337883.0,G210502,76120,"[56.7992, 59.9169]","[43.3620656, 132.8319624]",43.3620656,132.8319624,56.7992,59.9169,5143.057569089378
16,24446.0,770000858935,"Кабель КПСнг(А)-FRHF 1х2х1,5",КМ,0.35,5,2020,1,2020-05-31,24446,34104.0,,10929832,640,2020-01-10,100000337883.0,G21050301,73636,"[57.1522, 65.5272]","[43.3620656, 132.8319624]",43.3620656,132.8319624,57.1522,65.5272,4803.533909349209
17,24446.0,770000212168,"Кабель КВБбШвнг(А)-LS 4х1,5",КМ,0.13,5,2020,1,2020-05-30,24446,70680.0,,10929834,420,2020-01-10,100000335254.0,G210502,76120,"[56.7992, 59.9169]","[43.3620656, 132.8319624]",43.3620656,132.8319624,56.7992,59.9169,5143.057569089378
18,24446.0,770000847347,"Кабель КВЭБбШвнг(А)-LS 4х1,5",КМ,0.4,5,2020,1,2020-05-30,24446,88273.06,,10929834,430,2020-01-10,100000335252.0,G210502,59541,"[56.5, 84.9667]","[43.3620656, 132.8319624]",43.3620656,132.8319624,56.5,84.9667,3633.1769789442496
19,24446.0,770000790216,Кабель КВВГЭнг(А)-LS 4х1,КМ,0.3,5,2020,1,2020-05-30,24446,43572.0,,10929834,440,2020-01-10,100000335254.0,G210502,76120,"[56.7992, 59.9169]","[43.3620656, 132.8319624]",43.3620656,132.8319624,56.7992,59.9169,5143.057569089378
20,24446.0,770000337021,Кабель КВВГЭнг(А)-LS 7х1,КМ,0.16,5,2020,1,2020-05-30,24446,64861.2,,10929834,450,2020-01-10,100000335254.0,G210502,76120,"[56.7992, 59.9169]","[43.3620656, 132.8319624]",43.3620656,132.8319624,56.7992,59.9169,5143.057569089378
21,24446.0,770000790223,Кабель КВВГЭнг(А)-LS 14х1,КМ,0.3,5,2020,1,2020-05-30,24446,106707.6,,10929834,460,2020-01-10,100000335254.0,G210502,76120,"[56.7992, 59.9169]","[43.3620656, 132.8319624]",43.3620656,132.8319624,56.7992,59.9169,5143.057569089378
24,44114.0,770000607737,"Кабель ИнСил-ОЭзнг(А)-LS-АХЛ 10х1,0-660",КМ,7.665,7,2020,2,2020-07-10,20001123,822815.45,Конкурентный отбор,10930472,420,2020-01-13,100000336693.0,G2106,72148,"[56.4464, 58.9183]","[66.8811, 79.4907]",66.8811,79.4907,56.4464,58.9183,1574.3646829156392
25,44114.0,770000607773,"Кабель ИнСил-ОЭзнг(А)-LS-АХЛ 5х2х1,0-660",КМ,1.36,7,2020,2,2020-07-10,20001123,923414.69,Конкурентный отбор,10930472,430,2020-01-13,100000336693.0,G2106,27645,"[54.3408, 73.2098]","[66.8811, 79.4907]",66.8811,79.4907,54.3408,73.2098,1434.1771028818307
26,44114.0,770000862809,Кабель ИнСил-ОЭзнг(А)-FRLS-АХЛ 10х1-660,КМ,1.02,7,2020,2,2020-07-10,20001123,3645580.8,Конкурентный отбор,10930472,440,2020-01-13,100000336693.0,G2106,72148,"[56.4464, 58.9183]","[66.8811, 79.4907]",66.8811,79.4907,56.4464,58.9183,1574.3646829156392
27,44114.0,770000534246,"Кабель ИнСил-ОЭзнг(А)-FRLS-АХЛ 2х2х1,0",КМ,0.61,7,2020,2,2020-07-10,20001123,1089300.79,Конкурентный отбор,10930472,450,2020-01-13,100000336693.0,G2106,72148,"[56.4464, 58.9183]","[66.8811, 79.4907]",66.8811,79.4907,56.4464,58.9183,1574.3646829156392
28,44114.0,770000607790,"Кабель ИнСил-ОЭзнг(А)-LS-АХЛ 6х2х1,0-660",КМ,3.63,7,2020,2,2020-07-10,20001123,1081536.37,Конкурентный отбор,10930472,460,2020-01-13,100000336693.0,G2106,72148,"[56.4464, 58.9183]","[66.8811, 79.4907]",66.8811,79.4907,56.4464,58.9183,1574.3646829156392
29,44114.0,770000606934,"Кабель ИнСил-ОЭзнг(А)-LS-АХЛ 5х1,0-660",КМ,4.01,7,2020,2,2020-07-10,20001123,467611.07,Конкурентный отбор,10930472,470,2020-01-13,100000336693.0,G2106,72148,"[56.4464, 58.9183]","[66.8811, 79.4907]",66.8811,79.4907,56.4464,58.9183,1574.3646829156392
30,44114.0,770000833052,"Кабель ИнСил-ОЭзнг(А)-LS-АХЛ 1х2х1,0-660",КМ,2.29,7,2020,2,2020-07-10,20001123,323285.62,Конкурентный отбор,10930472,480,2020-01-13,100000336693.0,G2106,72148,"[56.4464, 58.9183]","[66.8811, 79.4907]",66.8811,79.4907,56.4464,58.9183,1574.3646829156392
31,44114.0,770000862878,Кабель ИнСил-Анг(А)-FRHF-ХЛ 10х2х1-660,КМ,0.395,7,2020,2,2020-07-10,20001123,3467895.83,Конкурентный отбор,10930472,490,2020-01-13,100000336693.0,G2106,72148,"[56.4464, 58.9183]","[66.8811, 79.4907]",66.8811,79.4907,56.4464,58.9183,1574.3646829156392
32,44114.0,770000644091,"Кабель ИнСил-ОЭзнг(А)-LS-АХЛ 3х2х1,0-660",КМ,1.485,7,2020,2,2020-07-10,20001123,633669.78,Конкурентный отбор,10930472,500,2020-01-13,100000336693.0,G2106,72148,"[56.4464, 58.9183]","[66.8811, 79.4907]",66.8811,79.4907,56.4464,58.9183,1574.3646829156392
33,44114.0,770000635885,"Кабель ИнСил-ОЭзнг(А)-LS-АХЛ 14х1,0-660",КМ,0.47,7,2020,2,2020-07-10,20001123,1296573.3,Конкурентный отбор,10930472,510,2020-01-13,100000336693.0,G2106,72148,"[56.4464, 58.9183]","[66.8811, 79.4907]",66.8811,79.4907,56.4464,58.9183,1574.3646829156392
34,44114.0,770000812179,"Кабель ИнСил-ОЭКнг(А)-FRHF-АХЛ 2х2х1,0",КМ,0.534,7,2020,2,2020-07-10,20001123,1155687.9,Конкурентный отбор,10930472,520,2020-01-13,100000336693.0,G2106,72148,"[56.4464, 58.9183]","[66.8811, 79.4907]",66.8811,79.4907,56.4464,58.9183,1574.3646829156392
35,44114.0,770000862786,"Кабель ИнСил-ОЭзнг(А)-FRLS-АХЛ 5х1,0-660",КМ,0.04,7,2020,2,2020-07-10,20001123,1085754.2,Конкурентный отбор,10930472,530,2020-01-13,100000336693.0,G2106,72148,"[56.4464, 58.9183]","[66.8811, 79.4907]",66.8811,79.4907,56.4464,58.9183,1574.3646829156392
36,44114.0,770000862878,Кабель ИнСил-Анг(А)-FRHF-ХЛ 10х2х1-660,КМ,0.28,7,2020,2,2020-07-10,20001123,3467895.83,Конкурентный отбор,10930472,540,2020-01-13,100000336693.0,G2106,72148,"[56.4464, 58.9183]","[66.8811, 79.4907]",66.8811,79.4907,56.4464,58.9183,1574.3646829156392
37,44114.0,770000862887,Кабель ИнСил-Анг(А)-FRLS-ХЛ 7х2х1-660,КМ,0.1,7,2020,2,2020-07-10,20001123,1913656.43,Конкурентный отбор,10930472,550,2020-01-13,100000336693.0,G2106,72148,"[56.4464, 58.9183]","[66.8811, 79.4907]",66.8811,79.4907,56.4464,58.9183,1574.3646829156392
38,44114.0,770000862998,КабельИнСилОЭлвзнг(А)FRHF-ХЛ 19х1-660 5,М,215.0,7,2020,2,2020-07-10,20001123,2679.64,Конкурентный отбор,10930472,560,2020-01-13,100000336693.0,G2106,72148,"[56.4464, 58.9183]","[66.8811, 79.4907]",66.8811,79.4907,56.4464,58.9183,1574.3646829156392
39,44114.0,770000607739,"Кабель ИнСил-ОЭзнг(А)-LS-АХЛ 4х2х1,0-660",КМ,0.76,7,2020,2,2020-07-10,20001123,757973.95,Конкурентный отбор,10930472,570,2020-01-13,100000336693.0,G2106,72148,"[56.4464, 58.9183]","[66.8811, 79.4907]",66.8811,79.4907,56.4464,58.9183,1574.3646829156392
40,44114.0,770000607786,"Кабель ИнСил-ОЭзнг(А)-LS-АХЛ 2х2х1,0-660",КМ,5.825,7,2020,2,2020-07-10,20001123,497910.38,Конкурентный отбор,10930472,580,2020-01-13,100000336693.0,G2106,69357,"[66.0833, 76.6333]","[66.8811, 79.4907]",66.8811,79.4907,66.0833,76.6333,154.71546806873135
41,44114.0,770000809012,"Кабель ИнСил-ОЭзнг(А)-LS-АХЛ 7х2х1,0-660",КМ,0.42,7,2020,2,2020-07-10,20001123,1258349.66,Конкурентный отбор,10930472,590,2020-01-13,100000336693.0,G2106,72148,"[56.4464, 58.9183]","[66.8811, 79.4907]",66.8811,79.4907,56.4464,58.9183,1574.3646829156392
42,44114.0,770000606936,"Кабель ИнСил-ОЭзнг(А)-LS-АХЛ 7х1,0-660",КМ,0.97,7,2020,2,2020-07-10,20001123,584460.5,Конкурентный отбор,10930472,600,2020-01-13,100000336693.0,G2106,72148,"[56.4464, 58.9183]","[66.8811, 79.4907]",66.8811,79.4907,56.4464,58.9183,1574.3646829156392
43,44114.0,770000606931,"Кабель ИнСил-ОЭзнг(А)-LS-АХЛ 4х1,0-660",КМ,5.515,7,2020,2,2020-07-10,20001123,457652.83,Конкурентный отбор,10930472,610,2020-01-13,100000336693.0,G2106,72148,"[56.4464, 58.9183]","[66.8811, 79.4907]",66.8811,79.4907,56.4464,58.9183,1574.3646829156392
44,44114.0,770000862991,Кабель ИнСил-ОЭзнг(А)-FRHF-ХЛ 7х2х1-660,КМ,0.23,7,2020,2,2020-07-10,20001123,2627339.36,Конкурентный отбор,10930472,620,2020-01-13,100000336693.0,G2106,72148,"[56.4464, 58.9183]","[66.8811, 79.4907]",66.8811,79.4907,56.4464,58.9183,1574.3646829156392
45,44114.0,770000812116,"Кабель ИнСил-ОЭзнг(А)-FRLS-АХЛ 14х1,0",КМ,0.17,7,2020,2,2020-07-10,20001123,2420537.4,Конкурентный отбор,10930472,630,2020-01-13,100000336693.0,G2106,72148,"[56.4464, 58.9183]","[66.8811, 79.4907]",66.8811,79.4907,56.4464,58.9183,1574.3646829156392
46,44114.0,770000852485,"Кабель К9РВСБПМнг(А)-HF 3х4ок(N,PE)-1",КМ,0.015,7,2020,2,2020-07-17,20001123,638485.79,Конкурентный отбор,10930472,640,2020-01-13,100000341674.0,G21050101,69357,"[66.0833, 76.6333]","[66.8811, 79.4907]",66.8811,79.4907,66.0833,76.6333,154.71546806873135
47,44114.0,770000657649,Кабель РБПнг(А)-HF-ХЛ 5х16-1(HEPR),КМ,0.003,7,2020,2,2020-07-17,20001123,1877166.2,Конкурентный отбор,10930472,650,2020-01-13,100000341674.0,G21050101,69357,"[66.0833, 76.6333]","[66.8811, 79.4907]",66.8811,79.4907,66.0833,76.6333,154.71546806873135
48,44114.0,770000831667,"Кабель К9РВСБПМнг(А)-HF 4х1,5ок(N)-1",КМ,0.095,7,2020,2,2020-07-17,20001123,383216.58,Конкурентный отбор,10930472,660,2020-01-13,100000341674.0,G21050101,54948,"[55.7522, 37.6156]","[66.8811, 79.4907]",66.8811,79.4907,55.7522,37.6156,2487.1784779382738
49,44114.0,770000808839,"Кабель РБПнг(А)-HF-ХЛ 5х2,5-1 (HEPR)",КМ,0.008,7,2020,2,2020-07-17,20001123,501446.47,Конкурентный отбор,10930472,670,2020-01-13,100000341674.0,G21050101,47772,"[58.0, 56.25]","[66.8811, 79.4907]",66.8811,79.4907,58.0,56.25,1534.6800472493155
50,44114.0,770000523696,"Кабель К9РВСБПМнг(А)-HF 7х1,5 0,6/1кВ",КМ,0.021,7,2020,2,2020-07-17,20001123,1857801.72,Конкурентный отбор,10930472,680,2020-01-13,100000341674.0,G21050101,54948,"[55.7522, 37.6156]","[66.8811, 79.4907]",66.8811,79.4907,55.7522,37.6156,2487.1784779382738
51,64025.0,770000283200,Провод СИП-3 1х120-20,КМ,39.4,7,2020,2,2020-07-31,20001295,109401.6,Конкурентный отбор,10930715,390,2020-01-14,100000341746.0,G210516,64025,"[66.0833, 76.6333]","[66.8811, 79.4907]",66.8811,79.4907,66.0833,76.6333,154.71546806873135
52,59.0,770000294682,"Кабель ВБШвнг(А)-ХЛ 5х50мк(N,PE)-1",КМ,0.2,6,2020,1,2020-06-01,20000221,1541738.09,Прочие закупки,10930786,460,2020-01-14,100000336581.0,G21050102,39295,"[61.0042, 69.0019]","[63.1667, 75.6167]",63.1667,75.6167,61.0042,69.0019,419.67312809009945
53,59.0,1246476,"Кабель ВБШвнг(А)-ХЛ 3х2,5ок-0,66",КМ,0.105,6,2020,1,2020-06-01,20000221,61582.06,Прочие закупки,10930786,990,2020-01-14,100000336546.0,G21050102,58691,"[56.8575, 60.6125]","[63.1667, 75.6167]",63.1667,75.6167,56.8575,60.6125,1085.150155715241
54,59.0,770000027223,"Кабель КВВГЭнг(А)-LS 10х1,5",КМ,0.3,6,2020,1,2020-06-01,20000221,93199.87,Прочие закупки,10930786,1000,2020-01-14,100000336519.0,G210502,39295,"[61.0042, 69.0019]","[63.1667, 75.6167]",63.1667,75.6167,61.0042,69.0019,419.67312809009945
55,59.0,1246476,"Кабель ВБШвнг(А)-ХЛ 3х2,5ок-0,66",КМ,0.243,6,2020,1,2020-06-01,20000221,61582.06,,10930786,1230,2020-01-14,100000336546.0,G21050102,58691,"[56.8575, 60.6125]","[63.1667, 75.6167]",63.1667,75.6167,56.8575,60.6125,1085.150155715241
56,59.0,1246476,"Кабель ВБШвнг(А)-ХЛ 3х2,5ок-0,66",КМ,0.108,6,2020,1,2020-06-01,20000221,61582.06,,10930786,1240,2020-01-14,100000336546.0,G21050102,58691,"[56.8575, 60.6125]","[63.1667, 75.6167]",63.1667,75.6167,56.8575,60.6125,1085.150155715241
57,59.0,770000027330,Кабель КВВГЭнг(А)-LS 14х1,КМ,0.37,9,2020,2,2020-09-30,20000221,127184.4,Конкурентный отбор,10930786,1260,2020-01-14,100000342574.0,G210502,57650,"[66.53, 66.6019]","[63.1667, 75.6167]",63.1667,75.6167,66.53,66.6019,565.9526905731449
58,59.0,770000353601,"Кабель ВВГнг(А)-ХЛ 5х2,5ок(N,PE)-0,66",КМ,0.06,9,2020,2,2020-09-30,20000221,105482.4,Конкурентный отбор,10930786,1270,2020-01-14,100000342574.0,G21050102,57650,"[66.53, 66.6019]","[63.1667, 75.6167]",63.1667,75.6167,66.53,66.6019,565.9526905731449
59,59.0,770000291257,"Кабель ВБШвнг(А)-ХЛ 5х4ок(N,PE)-0,66",КМ,0.56,9,2020,2,2020-09-30,20000221,178168.8,Конкурентный отбор,10930786,1280,2020-01-14,100000342574.0,G21050102,39295,"[61.0042, 69.0019]","[63.1667, 75.6167]",63.1667,75.6167,61.0042,69.0019,419.67312809009945
60,59.0,770000027329,Кабель КВВГЭнг(А)-LS 10х1,КМ,0.3,9,2020,2,2020-09-30,20000221,99588.0,Конкурентный отбор,10930786,1290,2020-01-14,100000342574.0,G210502,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
61,59.0,770000605366,"Кабель ВБШвнг(А)-ХЛ 3х2,5ок(N,PE)-0,66",КМ,0.3,9,2020,2,2020-09-30,20000221,93874.8,Конкурентный отбор,10930786,1300,2020-01-14,100000342574.0,G21050102,61448,"[54.1833, 45.1833]","[63.1667, 75.6167]",63.1667,75.6167,54.1833,45.1833,1995.6990320788348
62,59.0,770000408784,"Кабель ВБШвнг(А)-ХЛ 5х10ок(N,PE)-0,66",КМ,0.04,9,2020,2,2020-09-30,20000221,402310.8,Конкурентный отбор,10930786,1310,2020-01-14,100000342574.0,G21050102,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
63,59.0,770000291259,"Кабель ВБШвнг(А)-ХЛ 5х2,5ок(N,PE)-0,66",КМ,0.6,9,2020,2,2020-09-30,20000221,126597.6,Конкурентный отбор,10930786,1320,2020-01-14,100000342574.0,G21050102,59,"[63.1667, 75.6167]","[63.1667, 75.6167]",63.1667,75.6167,63.1667,75.6167,0.0
64,59.0,770000353601,"Кабель ВВГнг(А)-ХЛ 5х2,5ок(N,PE)-0,66",КМ,0.06,9,2020,2,2020-09-30,20000221,105482.4,Конкурентный отбор,10930786,1330,2020-01-14,100000342574.0,G21050102,57650,"[66.53, 66.6019]","[63.1667, 75.6167]",63.1667,75.6167,66.53,66.6019,565.9526905731449
65,59.0,770000291257,"Кабель ВБШвнг(А)-ХЛ 5х4ок(N,PE)-0,66",КМ,0.56,9,2020,2,2020-09-30,20000221,178168.8,Конкурентный отбор,10930786,1340,2020-01-14,100000342574.0,G21050102,39295,"[61.0042, 69.0019]","[63.1667, 75.6167]",63.1667,75.6167,61.0042,69.0019,419.67312809009945
66,59.0,770000291259,"Кабель ВБШвнг(А)-ХЛ 5х2,5ок(N,PE)-0,66",КМ,0.6,9,2020,2,2020-09-30,20000221,126597.6,Конкурентный отбор,10930786,1350,2020-01-14,100000342574.0,G21050102,59,"[63.1667, 75.6167]","[63.1667, 75.6167]",63.1667,75.6167,63.1667,75.6167,0.0
67,59.0,770000605366,"Кабель ВБШвнг(А)-ХЛ 3х2,5ок(N,PE)-0,66",КМ,0.3,9,2020,2,2020-09-30,20000221,93874.8,Конкурентный отбор,10930786,1360,2020-01-14,100000342574.0,G21050102,61448,"[54.1833, 45.1833]","[63.1667, 75.6167]",63.1667,75.6167,54.1833,45.1833,1995.6990320788348
68,59.0,770000408784,"Кабель ВБШвнг(А)-ХЛ 5х10ок(N,PE)-0,66",КМ,0.04,9,2020,2,2020-09-30,20000221,402310.8,Конкурентный отбор,10930786,1370,2020-01-14,100000342574.0,G21050102,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
69,59.0,770000027330,Кабель КВВГЭнг(А)-LS 14х1,КМ,0.37,9,2020,2,2020-09-30,20000221,127184.4,Конкурентный отбор,10930786,1380,2020-01-14,100000342574.0,G210502,57650,"[66.53, 66.6019]","[63.1667, 75.6167]",63.1667,75.6167,66.53,66.6019,565.9526905731449
70,59.0,770000027329,Кабель КВВГЭнг(А)-LS 10х1,КМ,0.3,9,2020,2,2020-09-30,20000221,99588.0,Конкурентный отбор,10930786,1390,2020-01-14,100000342574.0,G210502,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
71,59.0,770000027330,Кабель КВВГЭнг(А)-LS 14х1,КМ,0.37,8,2020,2,2020-08-13,20000221,127184.4,Конкурентный отбор,10930786,1400,2020-01-14,100000342574.0,G210502,57650,"[66.53, 66.6019]","[63.1667, 75.6167]",63.1667,75.6167,66.53,66.6019,565.9526905731449
72,59.0,770000353601,"Кабель ВВГнг(А)-ХЛ 5х2,5ок(N,PE)-0,66",КМ,0.06,8,2020,2,2020-08-13,20000221,105482.4,Конкурентный отбор,10930786,1410,2020-01-14,100000342574.0,G21050102,57650,"[66.53, 66.6019]","[63.1667, 75.6167]",63.1667,75.6167,66.53,66.6019,565.9526905731449
73,59.0,770000291257,"Кабель ВБШвнг(А)-ХЛ 5х4ок(N,PE)-0,66",КМ,0.56,8,2020,2,2020-08-13,20000221,178168.8,Конкурентный отбор,10930786,1420,2020-01-14,100000342574.0,G21050102,39295,"[61.0042, 69.0019]","[63.1667, 75.6167]",63.1667,75.6167,61.0042,69.0019,419.67312809009945
74,59.0,770000027329,Кабель КВВГЭнг(А)-LS 10х1,КМ,0.3,8,2020,2,2020-08-13,20000221,99588.0,Конкурентный отбор,10930786,1430,2020-01-14,100000342574.0,G210502,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
75,59.0,770000605366,"Кабель ВБШвнг(А)-ХЛ 3х2,5ок(N,PE)-0,66",КМ,0.3,7,2020,2,2020-07-31,20000221,93874.8,Конкурентный отбор,10930786,1440,2020-01-14,100000342574.0,G21050102,61448,"[54.1833, 45.1833]","[63.1667, 75.6167]",63.1667,75.6167,54.1833,45.1833,1995.6990320788348
76,59.0,770000408784,"Кабель ВБШвнг(А)-ХЛ 5х10ок(N,PE)-0,66",КМ,0.04,8,2020,2,2020-08-13,20000221,402310.8,Конкурентный отбор,10930786,1450,2020-01-14,100000342574.0,G21050102,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
77,59.0,770000291259,"Кабель ВБШвнг(А)-ХЛ 5х2,5ок(N,PE)-0,66",КМ,0.6,8,2020,2,2020-08-13,20000221,126597.6,Конкурентный отбор,10930786,1460,2020-01-14,100000342574.0,G21050102,59,"[63.1667, 75.6167]","[63.1667, 75.6167]",63.1667,75.6167,63.1667,75.6167,0.0
78,59.0,770000291257,"Кабель ВБШвнг(А)-ХЛ 5х4ок(N,PE)-0,66",КМ,0.56,8,2020,2,2020-08-13,20000221,178168.8,Конкурентный отбор,10930786,1470,2020-01-14,100000342574.0,G21050102,39295,"[61.0042, 69.0019]","[63.1667, 75.6167]",63.1667,75.6167,61.0042,69.0019,419.67312809009945
79,59.0,770000291259,"Кабель ВБШвнг(А)-ХЛ 5х2,5ок(N,PE)-0,66",КМ,0.6,8,2020,2,2020-08-13,20000221,126597.6,Конкурентный отбор,10930786,1480,2020-01-14,100000342574.0,G21050102,59,"[63.1667, 75.6167]","[63.1667, 75.6167]",63.1667,75.6167,63.1667,75.6167,0.0
80,59.0,770000027330,Кабель КВВГЭнг(А)-LS 14х1,КМ,0.37,8,2020,2,2020-08-13,20000221,127184.4,Конкурентный отбор,10930786,1490,2020-01-14,100000342574.0,G210502,57650,"[66.53, 66.6019]","[63.1667, 75.6167]",63.1667,75.6167,66.53,66.6019,565.9526905731449
81,59.0,770000353601,"Кабель ВВГнг(А)-ХЛ 5х2,5ок(N,PE)-0,66",КМ,0.06,8,2020,2,2020-08-13,20000221,105482.4,Конкурентный отбор,10930786,1500,2020-01-14,100000342574.0,G21050102,57650,"[66.53, 66.6019]","[63.1667, 75.6167]",63.1667,75.6167,66.53,66.6019,565.9526905731449
82,59.0,770000408784,"Кабель ВБШвнг(А)-ХЛ 5х10ок(N,PE)-0,66",КМ,0.04,8,2020,2,2020-08-13,20000221,402310.8,Конкурентный отбор,10930786,1510,2020-01-14,100000342574.0,G21050102,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
