Клиент,Материал,Краткий текст материала,ЕИ,Общее количество,Месяц поставки,Год поставки,Полугодие,Срок поставки,Грузополучатель,Цена,Способ закупки,№ заказа,№ позиции,Дата заказа,ID Лота
62176.0,770001525836,"Кабель КГТП-ХЛ 3х2,5 380/660 В-2",КМ,0.6,6,2023,1,2023-06-08,20000999.0,228730.34,Конкурентный отбор,11405635,350,2023-01-14,1
62176.0,770001525829,Кабель КГ-ХЛ 4х4-380/660В-2,КМ,0.3,6,2023,1,2023-06-30,20000999.0,569390.47,Конкурентный отбор,11405635,360,2023-01-14,1
62176.0,770001525830,Кабель КГ-ХЛ 4х6-380/660В-2,КМ,0.2,6,2023,1,2023-06-20,20000999.0,666452.54,Конкурентный отбор,11405635,370,2023-01-14,1
62176.0,770001163009,Кабель КГ-ХЛ 4х10-380/660В-2,КМ,0.3,6,2023,1,2023-06-20,20000999.0,974477.41,Конкурентный отбор,11405635,380,2023-01-14,1
62176.0,770001325667,Кабель КГ-ХЛ 4х16-380/660В-2,КМ,0.4,6,2023,1,2023-06-30,20000999.0,1690651.66,Конкурентный отбор,11405635,390,2023-01-14,1
62176.0,770001163007,Кабель КГ-ХЛ 4х25-380/660В-2,КМ,0.35,6,2023,1,2023-06-20,20000999.0,2340253.56,Конкурентный отбор,11405635,400,2023-01-14,1
62176.0,770001525828,Кабель КГ-ХЛ 4х35-380/660В-2,КМ,0.1,6,2023,1,2023-06-20,20000999.0,5214735.05,Конкурентный отбор,11405635,410,2023-01-14,1
62176.0,770001163010,Кабель КГ-ХЛ 4х50-380/660В-2,КМ,0.22,6,2023,1,2023-06-30,20000999.0,5051502.59,Конкурентный отбор,11405635,420,2023-01-14,1
62176.0,770001525834,Кабель КГ-ХЛ 4х70(N)-380/660В-2,КМ,0.1,6,2023,1,2023-06-26,20000999.0,10643262.58,Конкурентный отбор,11405635,430,2023-01-14,1
62176.0,770001525827,Кабель КГ-ХЛ 4х120-380/660В-2,КМ,0.1,6,2023,1,2023-06-20,20000999.0,13378307.38,Конкурентный отбор,11405635,440,2023-01-14,1
62176.0,770000038256,"Провод ПуГВ 1х2,5 450/750В",КМ,0.2,6,2023,1,2023-06-20,20000999.0,53043.92,Конкурентный отбор,11405635,450,2023-01-14,1
62176.0,770000038282,Провод ПуГВ 1х6,КМ,0.1,6,2023,1,2023-06-30,20000999.0,122457.43,Конкурентный отбор,11405635,460,2023-01-14,1
62176.0,770001525860,Провод ПуГВ 1х25(N)-450/750В,КМ,0.1,6,2023,1,2023-06-16,20000999.0,535006.85,Конкурентный отбор,11405635,490,2023-01-14,1
62176.0,770001525863,"Кабель ВВГ 3х2,5ок(N,PE)-0,66кВ",КМ,0.8,6,2023,1,2023-06-08,20000999.0,161758.6,Конкурентный отбор,11405635,500,2023-01-14,1
27605.0,770000027223,"Кабель КВВГЭнг(А)-LS 10х1,5",КМ,0.72,6,2023,1,2023-06-28,20001013.0,263511.89,Конкурентный отбор,11405702,240,2023-01-14,1
39295.0,770000854223,"Кабель ВБШвнг(А)-LS-ХЛ 5х6ок(N,PE)-1",КМ,0.15,6,2023,1,2023-06-01,20000447.0,395460.0,Прочие закупки,11406162,20,2023-01-16,1
27645.0,770000463673,Кабель греющий саморегулируемый,М,125.0,6,2023,1,2023-06-30,20002654.0,1.2,,11407940,1000,2023-01-19,1
27645.0,770000821784,Кабель 8BTV2-CT Raychem/008633-000,М,125.0,6,2023,1,2023-06-30,20002654.0,1.2,,11407940,1150,2023-01-19,1
27645.0,770001035084,Кабель 20XTV2-CT-T2 Raychem/P000001677,М,125.0,6,2023,1,2023-06-30,20002654.0,1.2,,11407940,1810,2023-01-19,1
27645.0,770001096602,Кабель 15QTVR2-CT nVent Raychem/040615,М,125.0,6,2023,1,2023-06-30,20002654.0,1.2,,11407940,1940,2023-01-19,1
27645.0,770001176775,"Кабель B/MIQ-38Е2Н-1S/1,6М/72/12/0,6М/12",ШТ,4.0,6,2023,1,2023-06-30,20002654.0,1.2,,11407940,2160,2023-01-19,1
27645.0,770001176784,"Кабель B/MIQ-50E2H-1S/13,2M/640/118/0,6M",ШТ,4.0,6,2023,1,2023-06-30,20002654.0,1.2,,11407940,2170,2023-01-19,1
27645.0,770001176858,"Кабель B/MIQ-38Е2Н-1S/13,5М/627/103/0,6М",ШТ,4.0,6,2023,1,2023-06-30,20002654.0,1.2,,11407940,2180,2023-01-19,1
27645.0,770001176868,"Кабель B/MIQ-50E2H-1S/2,1M/94/18/0,6M/12",ШТ,8.0,6,2023,1,2023-06-30,20002654.0,1.2,,11407940,2190,2023-01-19,1
27645.0,770001176871,"Кабель B/MIQ-38Е2Н-1S/5,8М/279/45/0,6М/1",ШТ,4.0,6,2023,1,2023-06-30,20002654.0,1.2,,11407940,2200,2023-01-19,1
27645.0,770001176880,"Кабель B/MIQ-50E2H-1S/8,7M/403/76/0,6M/1",ШТ,4.0,6,2023,1,2023-06-30,20002654.0,1.2,,11407940,2210,2023-01-19,1
27645.0,770001176883,"Кабель B/MIQ-38Е2Н-1S/9М/434/70/0,6М/12/",ШТ,4.0,6,2023,1,2023-06-30,20002654.0,1.2,,11407940,2220,2023-01-19,1
64025.0,770000034326,Кабель КПСЭнг(А)-FRLS 1х2х1,КМ,1.0,6,2023,1,2023-06-20,20001293.0,134334.72,Прочие закупки,11408164,50,2023-01-20,1
27605.0,770000125108,"Кабель ВБШвнг(A)-ХЛ 5х2,5ок(N,PE)-1",КМ,4.27,6,2023,1,2023-06-14,20001013.0,118388.99,Прочие закупки,11408232,90,2023-01-20,1
59.0,770000532504,"Кабель ВВГнг(А)-ХЛ 5х6ок(N,PE)-1",КМ,1.8,6,2023,1,2023-06-24,20000221.0,548196.53,Конкурентный отбор,11408360,260,2023-01-20,1
59.0,770000805597,"Кабель ВВГнг(А)-LS-ХЛ 5х6ок(N,PE)-0,66",КМ,1.89,6,2023,1,2023-06-24,20000221.0,617411.38,Конкурентный отбор,11408360,270,2023-01-20,1
64025.0,770000498333,Провод СИП-3 1х95-20,КМ,1.432,6,2023,1,2023-06-27,20002373.0,126411.06,Прочие закупки,11410958,20,2023-01-26,1
27645.0,770000481122,Кабель HTSX 9-2-OJ Thermon/410.020.940,М,50.0,6,2023,1,2023-06-30,20002654.0,1.2,,11411335,2420,2023-01-27,1
27645.0,770000918580,Кабель 30AHT2 Heat Trace,М,50.0,6,2023,1,2023-06-30,20002654.0,1.2,,11411335,3500,2023-01-27,1
27645.0,770000918584,Кабель 50AHT2 Heat Trace,М,50.0,6,2023,1,2023-06-30,20002654.0,1.2,,11411335,3510,2023-01-27,1
27645.0,770000988881,Кабель HTSX 15-2-OJ Thermon,М,50.0,6,2023,1,2023-06-30,20002654.0,1.2,,11411335,3830,2023-01-27,1
41959.0,770000894450,Наконечник кабельный ТМЛ 6-6-4,ШТ,150.0,6,2023,1,2023-06-30,20002737.0,8.72,,11412447,100,2023-01-31,1
41959.0,770000507809,"Кабель КПВСВКГнг(А)-FRLS 2х2х0,5",КМ,0.1,6,2023,1,2023-06-30,20002737.0,32400.0,,11412447,220,2023-01-31,1
41959.0,1167534,Наконечник 4-6-3-М-УХЛ3,ШТ,100.0,6,2023,1,2023-06-30,20002737.0,6.32,,11412447,670,2023-01-31,1
41959.0,770000219594,"Кабель КВПУ-5e 4х2х0,52 U",КМ,0.2,6,2023,1,2023-06-30,20002737.0,32544.0,,11412447,1050,2023-01-31,1
41959.0,770000118130,"Провод НВ-0,75 5 600 К",КМ,0.1,6,2023,1,2023-06-30,20002737.0,6962.4,,11412447,1120,2023-01-31,1
41959.0,770000118126,"Провод НВ-0,75 5 600 C",КМ,0.1,6,2023,1,2023-06-30,20002737.0,6962.4,,11412447,1130,2023-01-31,1
41959.0,770000118123,"Провод НВ-0,75 5 600 Ч",КМ,0.1,6,2023,1,2023-06-30,20002737.0,6962.4,,11412447,1140,2023-01-31,1
41959.0,770000100271,"Наконечник 2,5-6-2,6-М-УХЛ3",ШТ,50.0,6,2023,1,2023-06-30,20002737.0,5.83,,11412447,1180,2023-01-31,1
41959.0,1230052,"Кабель КПСВВм 1х2х0,5",КМ,0.1,6,2023,1,2023-06-30,20002737.0,28.8,,11412447,1240,2023-01-31,1
41959.0,770000039374,"Наконечник штыревой НШвИ 1,5-12",ШТ,20.0,6,2023,1,2023-06-30,20002737.0,4.67,,11412480,30,2023-01-31,1
41959.0,770000059269,"Провод ПуГВ 1х2,5 450/750В зелено-желтый",КМ,0.02,6,2023,1,2023-06-30,20002737.0,22644.0,,11412480,40,2023-01-31,1
41959.0,770000100271,"Наконечник 2,5-6-2,6-М-УХЛ3",ШТ,50.0,6,2023,1,2023-06-30,20002737.0,5.83,,11412480,120,2023-01-31,1
41959.0,770000118123,"Провод НВ-0,75 5 600 Ч",КМ,1.0,6,2023,1,2023-06-30,20002737.0,6962.4,,11412480,150,2023-01-31,1
41959.0,770000118126,"Провод НВ-0,75 5 600 C",КМ,1.0,6,2023,1,2023-06-30,20002737.0,6962.4,,11412480,160,2023-01-31,1
41959.0,770000118130,"Провод НВ-0,75 5 600 К",КМ,1.0,6,2023,1,2023-06-30,20002737.0,6962.4,,11412480,170,2023-01-31,1
41959.0,1167534,Наконечник 4-6-3-М-УХЛ3,ШТ,20.0,6,2023,1,2023-06-30,20002737.0,6.32,,11412480,410,2023-01-31,1
41959.0,1207061,"Наконечник 2,5-5-2,6-М-Т2",ШТ,20.0,6,2023,1,2023-06-30,20002737.0,9.6,,11412480,460,2023-01-31,1
41959.0,770000834572,Наконечник 10-6-5-М-УХЛ3,ШТ,20.0,6,2023,1,2023-06-30,20002737.0,18.88,,11412480,500,2023-01-31,1
41959.0,770000894450,Наконечник кабельный ТМЛ 6-6-4,ШТ,20.0,6,2023,1,2023-06-30,20002737.0,8.72,,11412480,540,2023-01-31,1
41959.0,770000039374,"Наконечник штыревой НШвИ 1,5-12",ШТ,400.0,6,2023,1,2023-06-30,20002737.0,4.67,,11412753,80,2023-01-31,1
41959.0,770001364576,Наконечник ТМЛ 10-6-5 ЗЭТА/zeta10617,ШТ,90.0,6,2023,1,2023-06-30,20002737.0,40.8,,11412753,90,2023-01-31,1
41959.0,770000894450,Наконечник кабельный ТМЛ 6-6-4,ШТ,350.0,6,2023,1,2023-06-30,20002737.0,21.6,,11412753,100,2023-01-31,1
41959.0,770000118126,"Провод НВ-0,75 5 600 C",КМ,0.5,6,2023,1,2023-06-30,20002737.0,8520.0,,11412753,150,2023-01-31,1
41959.0,770000118123,"Провод НВ-0,75 5 600 Ч",КМ,0.3,6,2023,1,2023-06-30,20002737.0,8520.0,,11412753,160,2023-01-31,1
41959.0,770000118130,"Провод НВ-0,75 5 600 К",КМ,0.3,6,2023,1,2023-06-30,20002737.0,8520.0,,11412753,170,2023-01-31,1
41959.0,770000059269,"Провод ПуГВ 1х2,5 450/750В зелено-желтый",КМ,0.2,6,2023,1,2023-06-30,20002737.0,63.6,,11412753,180,2023-01-31,1
41959.0,1167534,Наконечник 4-6-3-М-УХЛ3,ШТ,260.0,6,2023,1,2023-06-30,20002737.0,13.2,,11412753,710,2023-01-31,1
41959.0,770000100271,"Наконечник 2,5-6-2,6-М-УХЛ3",ШТ,200.0,6,2023,1,2023-06-30,20002737.0,10.8,,11412753,720,2023-01-31,1
41959.0,770000980406,"Наконечник-гильза 0,75мм",ШТ,10.0,6,2023,1,2023-06-30,20002737.0,72.0,,11412835,290,2023-01-31,1
41959.0,770000980402,"Наконечник-гильза 1,5мм",ШТ,10.0,6,2023,1,2023-06-30,20002737.0,108.0,,11412835,300,2023-01-31,1
41959.0,770000987734,"Наконечник-гильза 2,5 мм2",УП,10.0,6,2023,1,2023-06-30,20002737.0,156.0,,11412835,310,2023-01-31,1
66923.0,1153877,"Кабель ВРБГ 3х1,5-660",КМ,0.02,5,2023,1,2023-05-31,20000973.0,82800.0,,11412874,410,2023-01-31,1
66923.0,770000184495,Кабель КГ-ХЛ 1х16-660,КМ,0.01,5,2023,1,2023-05-31,20000973.0,235200.0,,11412874,430,2023-01-31,1
39295.0,770000846780,Кабель ВБШвнг(А)-ХЛ 4х150мс(N)-1,КМ,1.338,6,2023,1,2023-06-10,20000447.0,6049790.4,Прочие закупки,11412691,20,2023-01-31,1
8536.0,770001568636,"Кабель КВВГзнг(А)-FRLS 5х1,5",КМ,2.26,8,2023,2,2023-08-01,20000052.0,204413.04,Конкурентный отбор,11403483,110,2023-01-09,2
8536.0,770001568637,"Кабель КВВГзнг(А)-FRLS 7х1,5",КМ,1.71,8,2023,2,2023-08-01,20000052.0,270955.01,Конкурентный отбор,11403483,120,2023-01-09,2
8536.0,770001568639,"Кабель КВВГзнг(А)-FRLS 10х2,5",КМ,0.55,8,2023,2,2023-08-01,20000052.0,1707981.98,Конкурентный отбор,11403483,130,2023-01-09,2
8536.0,770000015102,"Кабель КВВГнг(А)-LS 4х1,5",КМ,0.77,8,2023,2,2023-08-31,20000052.0,105835.21,Конкурентный отбор,11403780,20,2023-01-10,2
8536.0,770000066211,"Кабель КВВГнг(А)-LS 4х2,5",КМ,3.1,8,2023,2,2023-08-31,20000052.0,153455.58,Конкурентный отбор,11403780,30,2023-01-10,2
8536.0,770000238480,"Кабель КВВГнг(А)-LS 19х2,5",КМ,0.3,8,2023,2,2023-08-31,20000052.0,766108.96,Конкурентный отбор,11403780,50,2023-01-10,2
8536.0,770000015094,"Кабель КВВГЭнг(А)-LS 4х1,5",КМ,0.4,8,2023,2,2023-08-31,20000052.0,261703.32,Конкурентный отбор,11403780,60,2023-01-10,2
8536.0,770001555055,"Кабель УКВгВЭанг(А)-LS 4х1м-0,66кВ",КМ,0.7,8,2023,2,2023-08-31,20000052.0,545786.8,Конкурентный отбор,11403780,130,2023-01-10,2
8536.0,770001555056,"Кабель УКВгВЭанг(А)-LS 4х2,5м-0,66кВ",КМ,0.92,8,2023,2,2023-08-31,20000052.0,880846.26,Конкурентный отбор,11403780,140,2023-01-10,2
8536.0,770001555058,"Кабель УКВгВЭанг(А)-LS 6х2х1м-0,66кВ",КМ,1.085,8,2023,2,2023-08-31,20000052.0,1211978.46,Конкурентный отбор,11403780,150,2023-01-10,2
8536.0,770001555061,"Кабель УКВгВЭанг(А)-LS 7х2х1м-0,66кВ",КМ,0.32,8,2023,2,2023-08-31,20000052.0,1424868.4,Конкурентный отбор,11403780,160,2023-01-10,2
8536.0,770001567588,"Кабель КВВГзнг(А)-LS 10х1,5",КМ,1.5,8,2023,2,2023-08-31,20000052.0,239566.34,Конкурентный отбор,11403780,170,2023-01-10,2
8536.0,770001567757,"Кабель КГПпЭВнг(А)-LS 1х2х0,78л150Ом-660",КМ,0.4,8,2023,2,2023-08-31,20000052.0,299502.54,Конкурентный отбор,11403780,180,2023-01-10,2
73273.0,770000594668,"Кабель КПБК-90 3х16-3,3",КМ,0.3,8,2023,2,2023-08-28,20000751.0,1023454.28,Конкурентный отбор,11404457,260,2023-01-11,2
73273.0,770000212842,"Кабель ВБШвнг(А)-LS 5х95мс(N,PE)-1",КМ,0.05,8,2023,2,2023-08-26,20000751.0,8933101.82,Конкурентный отбор,11404457,270,2023-01-11,2
64025.0,770001068691,"КабельИнСилРэпБПнг(А)HF-ХЛ 5х185мсN,PE-1",КМ,3.66,8,2023,2,2023-08-31,20002373.0,24774838.69,Конкурентный отбор,11404501,360,2023-01-11,2
64025.0,770000654729,Кабель РБПнг(А)-HF-ХЛ 5х50-1,КМ,2.105,8,2023,2,2023-08-31,20002373.0,7468976.16,Конкурентный отбор,11404501,370,2023-01-11,2
64025.0,770000656809,Кабель РБПнг(А)-HF-ХЛ 3х4-1,КМ,1.505,8,2023,2,2023-08-31,20002373.0,603641.84,Конкурентный отбор,11404501,380,2023-01-11,2
64025.0,770000260366,"Кабель РБПнг(А)-HF-ХЛ 5х150мк(N,PE)-1",КМ,0.23,8,2023,2,2023-08-31,20002373.0,20457173.68,Конкурентный отбор,11404501,400,2023-01-11,2
64025.0,770000656806,"Кабель РБПнг(А)-HF-ХЛ 3х2,5-1 HEPR",КМ,1.1,8,2023,2,2023-08-31,20002373.0,493843.13,Конкурентный отбор,11404504,350,2023-01-11,2
64025.0,770001289061,"Кабель РБПнг(А)-HF-ХЛ 5х2,5ок(N,PE)-1",КМ,0.5,8,2023,2,2023-08-31,20002373.0,714618.7,Конкурентный отбор,11404504,360,2023-01-11,2
64025.0,770000656809,Кабель РБПнг(А)-HF-ХЛ 3х4-1,КМ,0.485,8,2023,2,2023-08-31,20002373.0,622187.42,Конкурентный отбор,11404504,370,2023-01-11,2
64025.0,770001550372,Кабель КуПе-ОЭмвзнг(А)-FRLS-ХЛ 2х2х1-660,КМ,0.8,8,2023,2,2023-08-31,20002373.0,1155462.04,Конкурентный отбор,11404504,400,2023-01-11,2
64025.0,770001456031,Кабель КуПе-ОЭмвзнг(А)-FRLS-ХЛ 6х2х1-660,КМ,1.3,8,2023,2,2023-08-31,20002373.0,2537007.4,Конкурентный отбор,11404504,410,2023-01-11,2
64025.0,770001285441,"Кабель ОКСД-01-6х4E3-(15,0)",КМ,0.3,8,2023,2,2023-08-31,20002373.0,738693.47,Конкурентный отбор,11404504,420,2023-01-11,2
64025.0,770001540220,Кабель КАБЗОН Вз-РэБПнг(А)-HF-ХЛ 3х120мк,КМ,0.29,8,2023,2,2023-08-31,20002373.0,14689198.4,Конкурентный отбор,11405352,250,2023-01-13,2
64025.0,770000158483,Провод СИП-3 1х120-20,КМ,1.38,8,2023,2,2023-08-28,20002373.0,216604.66,Конкурентный отбор,11405352,260,2023-01-13,2
64025.0,770000158483,Провод СИП-3 1х120-20,КМ,19.2,8,2023,2,2023-08-28,20002373.0,216604.66,Конкурентный отбор,11405352,270,2023-01-13,2
73273.0,770000594668,"Кабель КПБК-90 3х16-3,3",КМ,0.3,8,2023,2,2023-08-28,20000751.0,1023454.28,Конкурентный отбор,11404650,500,2023-01-12,2
73273.0,770000594668,"Кабель КПБК-90 3х16-3,3",КМ,0.3,8,2023,2,2023-08-28,20000751.0,1023454.28,Конкурентный отбор,11404650,510,2023-01-12,2
73273.0,770000212842,"Кабель ВБШвнг(А)-LS 5х95мс(N,PE)-1",КМ,0.05,8,2023,2,2023-08-26,20000751.0,6871969.82,Конкурентный отбор,11404650,520,2023-01-12,2
73273.0,770000212842,"Кабель ВБШвнг(А)-LS 5х95мс(N,PE)-1",КМ,0.05,8,2023,2,2023-08-26,20000751.0,6871969.82,Конкурентный отбор,11404650,530,2023-01-12,2
73273.0,770000594668,"Кабель КПБК-90 3х16-3,3",КМ,0.3,8,2023,2,2023-08-28,20000751.0,1023454.28,Конкурентный отбор,11404655,260,2023-01-12,2
73273.0,770000212842,"Кабель ВБШвнг(А)-LS 5х95мс(N,PE)-1",КМ,0.05,8,2023,2,2023-08-26,20000751.0,6871969.82,Конкурентный отбор,11404655,270,2023-01-12,2
57650.0,770001575941,"Кабель СПЕЦЛАН F/FTP 6a PE 4х2х0,57",КМ,0.6,8,2023,2,2023-08-12,20002634.0,339655.6,Конкурентный отбор,11407699,130,2023-01-19,2
57650.0,770000657644,Кабель РПГнг(А)-HF-ХЛ 4х50-1,КМ,0.67,8,2023,2,2023-08-31,20002634.0,4798674.83,Конкурентный отбор,11407745,1040,2023-01-19,2
57650.0,770001111329,"Кабель РПГнг(А)-HF-ХЛ 5х2,5-1",КМ,3.166,8,2023,2,2023-08-31,20002634.0,552285.95,Конкурентный отбор,11407745,1050,2023-01-19,2
57650.0,770000657663,Кабель РПГнг(А)-HF-ХЛ 5х6-1,КМ,1.47,8,2023,2,2023-08-31,20002634.0,1020657.25,Конкурентный отбор,11407745,1060,2023-01-19,2
57650.0,770000662661,Кабель РБПнг(А)-HF-ХЛ 5х4-1,КМ,0.85,8,2023,2,2023-08-31,20002634.0,890297.17,Конкурентный отбор,11407745,1070,2023-01-19,2
57650.0,770000809728,"Кабель РПГнг(А)-HF-ХЛ 3х2,5-1",КМ,3.424,8,2023,2,2023-08-31,20002634.0,378311.18,Конкурентный отбор,11407745,1080,2023-01-19,2
57650.0,770000952106,"Кабель ИнСилРэпПнг(А)HF-ХЛ 4х2,5ок(PE)-1",КМ,1.173,8,2023,2,2023-08-31,20002634.0,396876.3,Конкурентный отбор,11407745,1090,2023-01-19,2
57650.0,770001576288,Кабель КуПе-Азнг(А)-FRLS-ХЛ 1х2х1-660В,КМ,0.774,8,2023,2,2023-08-31,20002634.0,493536.8,Конкурентный отбор,11407745,1340,2023-01-19,2
64025.0,770001550380,Кабель КуПе-ОЭмКвнг(А)-FRLS-ХЛ 3х2х1-660,КМ,6.428,8,2023,2,2023-08-30,20002373.0,1814563.52,Конкурентный отбор,11408017,150,2023-01-20,2
64025.0,770001561770,Кабель КуПе-ОЭмКвнг(А)-FRLS-ХЛ 5х2х1-660,КМ,0.6,8,2023,2,2023-08-30,20002373.0,2667739.92,Конкурентный отбор,11408017,160,2023-01-20,2
64025.0,770001561770,Кабель КуПе-ОЭмКвнг(А)-FRLS-ХЛ 5х2х1-660,КМ,0.3,8,2023,2,2023-08-30,20002373.0,2667739.92,Конкурентный отбор,11408017,180,2023-01-20,2
64025.0,770001312705,Кабель ЭПОКС-МВКВЭнг(А)-ХЛ 5х2х1,КМ,0.24,8,2023,2,2023-08-30,20002373.0,2458357.06,Конкурентный отбор,11408017,200,2023-01-20,2
64025.0,770001551493,Кабель МКЭКоШвнг(А)-FRLS-ХЛ 4х2х1мк-660В,КМ,6.8,8,2023,2,2023-08-30,20002373.0,2146938.59,Конкурентный отбор,11408018,30,2023-01-20,2
39295.0,770000283200,Провод СИП-3 1х120-20,КМ,10.133,3,2024,1,2024-03-29,20000447.0,296167.2,Прочие закупки,11403905,150,2023-01-10,3
8536.0,770001606170,"Кабель КуПе-ОЭлзнг(А)-FRLS 2х2х1-0,66",КМ,0.665,2,2024,1,2024-02-29,20000052.0,998499.5,Конкурентный отбор,11406473,120,2023-01-17,3
64025.0,770000654722,Кабель РБПнг(А)-HF-ХЛ 5х10-1,КМ,4.675,11,2023,2,2023-11-01,20002373.0,1672942.9,Конкурентный отбор,11404501,390,2023-01-11,4
40194.0,770001602550,Кабель 30HTS2-CT Wuhu Jiahong New,КМ,0.2,10,2023,2,2023-10-31,20000147.0,2783237.48,Конкурентный отбор,11405801,2210,2023-01-16,4
50630.0,770001321301,Муфта соединительная 3х70-120-35кВ,КТ,10.0,10,2023,2,2023-10-31,20000732.0,50400.0,Конкурентный отбор,11409942,20,2023-01-25,4
73273.0,770001625968,Кабель 25TTH2-CT Wuhu Jiahong New,КМ,0.5,11,2023,2,2023-11-18,20000751.0,1227434.0,Конкурентный отбор,11405516,3860,2023-01-13,5
62176.0,770001594635,Комплект ВГ 22 У2 ЗЭТАРУС/zeta40311,КТ,20.0,11,2023,2,2023-11-30,20000999.0,7200.0,,11405639,400,2023-01-14,5
40194.0,770001603029,Кабель 45ТТСВ2-СР Santo Thermal Control,М,200.0,12,2023,2,2023-12-10,20000147.0,4542.05,Конкурентный отбор,11405801,2220,2023-01-16,5
27605.0,770000448963,"Кабель КВВГЭнг(А)-LS 7х1,5",КМ,0.14,8,2023,2,2023-08-28,20001013.0,453887.52,Конкурентный отбор,11405705,480,2023-01-14,6
27605.0,770000036571,"Кабель ВБШвнг(А)-ХЛ 5х10ок(N,PE)-1",КМ,0.12,8,2023,2,2023-08-28,20001013.0,1650397.39,Конкурентный отбор,11405705,490,2023-01-14,6
27605.0,770000317354,Кабель ВВГнг(А)-LS 1х185мк-1кВ,КМ,0.12,8,2023,2,2023-08-28,20001013.0,6231898.84,Конкурентный отбор,11405705,510,2023-01-14,6
64025.0,770001456031,Кабель КуПе-ОЭмвзнг(А)-FRLS-ХЛ 6х2х1-660,КМ,9.08,8,2023,2,2023-08-30,20002373.0,2458456.54,Конкурентный отбор,11405808,40,2023-01-16,6
64025.0,770001561765,Кабель МКЭШвнг(А)-FRLS-ХЛ УФ 7х2х1мк-660,КМ,1.04,8,2023,2,2023-08-30,20002373.0,2700085.87,Конкурентный отбор,11405808,50,2023-01-16,6
8536.0,770000827066,"Кабель ИнСил-ОЭзнг(А)-FRLS 2х2х1,0-500 Г",КМ,0.47,8,2023,2,2023-08-31,20000052.0,834108.42,,11406342,240,2023-01-17,6
8536.0,770001291496,"Кабель ИнСил-Азнг(А)-FRLS 4х2,5-660",КМ,1.045,8,2023,2,2023-08-31,20000052.0,1229734.78,,11406342,250,2023-01-17,6
8536.0,770001296346,Кабель ИнСил-ОЭзнг(А)-FRLS 5х1-500,КМ,0.64,8,2023,2,2023-08-31,20000052.0,940871.74,,11406342,260,2023-01-17,6
8536.0,770001296358,Кабель ИнСил-ОЭзнг(А)-FRLS 5х2х1-500,КМ,0.77,8,2023,2,2023-08-31,20000052.0,1704703.42,,11406342,270,2023-01-17,6
8536.0,770001291496,"Кабель ИнСил-Азнг(А)-FRLS 4х2,5-660",КМ,0.715,8,2023,2,2023-08-31,20000052.0,1229734.78,,11406342,310,2023-01-17,6
8536.0,770001296346,Кабель ИнСил-ОЭзнг(А)-FRLS 5х1-500,КМ,0.6,8,2023,2,2023-08-31,20000052.0,940871.74,,11406342,320,2023-01-17,6
