Клиент,Материал,Краткий текст материала,ЕИ,Общее количество,Месяц поставки,Год поставки,Полугодие,Срок поставки,Грузополучатель,Цена,Способ закупки,№ заказа,№ позиции,Дата заказа,ID Лота
59.0,770000422765,Наконечник ТМЛ 185-20-21 КВТ,ШТ,24.0,9,2020,2,2020-09-16,20000221.0,354.0,,10948813,350,2020-03-04,12
59.0,1167613,Наконечник 95-12-15-М-Т2,ШТ,30.0,9,2020,2,2020-09-16,20000221.0,156.0,,10948813,360,2020-03-04,12
59.0,770000357514,Наконечник ТМЛ 70-10-13 КВТ,ШТ,12.0,9,2020,2,2020-09-16,20000221.0,90.0,,10948813,370,2020-03-04,12
59.0,1236160,Муфта 3КВТп-10-70/120,ШТ,3.0,9,2020,2,2020-09-26,20000221.0,2388.0,,10948813,380,2020-03-04,12
59.0,770000456499,Муфта концевая 3СТп-10-70/120,ШТ,1.0,9,2020,2,2020-09-26,20000221.0,6554.88,,10948813,390,2020-03-04,12
27605.0,770000027225,"Кабель КВВГЭнг(А)-LS 19х1,5",КМ,0.73,8,2020,2,2020-08-30,20001013.0,266918.21,Конкурентный отбор,10949113,300,2020-03-05,12
27605.0,770000525031,"Кабель ВВГнг(А)-LS 4х2,5ок(N)-1",КМ,0.57,8,2020,2,2020-08-30,20001013.0,115454.11,Конкурентный отбор,10949113,310,2020-03-05,12
27605.0,770000467294,"Кабель ВБШвнг(А)-ХЛ 3х2,5ок(N,PE)-0,66",КМ,0.62,8,2020,2,2020-08-30,20001013.0,116187.64,Конкурентный отбор,10949113,320,2020-03-05,12
44114.0,1154049,"Кабель гибкий КГ 3х1,5",КМ,0.025,8,2020,2,2020-08-30,20001123.0,467139.59,Конкурентный отбор,10949178,450,2020-03-05,12
44114.0,1154036,"Кабель гибкий КГ 2х0,75",КМ,0.021,8,2020,2,2020-08-30,20001123.0,605792.48,Конкурентный отбор,10949178,460,2020-03-05,12
44114.0,770000197147,"Кабель ВБШвнг(А) 5х2,5ок(N,PE)-0,66",КМ,0.01,8,2020,2,2020-08-30,20001123.0,1049111.09,Конкурентный отбор,10949178,470,2020-03-05,12
44114.0,770000305805,Кабель КВВГЭнг(А)-ХЛ 14х1,КМ,0.65,8,2020,2,2020-08-30,20001123.0,151829.82,Конкурентный отбор,10949178,480,2020-03-05,12
44114.0,770000294786,Кабель КВВГЭнг(А)-ХЛ 4х1,КМ,1.92,8,2020,2,2020-08-30,20001123.0,54794.89,Конкурентный отбор,10949178,490,2020-03-05,12
44114.0,770000032365,"Кабель ВВГнг(А) 5х2,5ок(N,PE)-0,66",КМ,0.204,8,2020,2,2020-08-30,20001123.0,178513.58,Конкурентный отбор,10949178,500,2020-03-05,12
27605.0,770000931911,Кабель ВБШвнг(А)-LS 4х95мс(N)-1,КМ,0.13,1,2021,1,2021-01-08,20001013.0,3280803.02,Конкурентный отбор,10949113,360,2020-03-05,13
24446.0,770000932582,Кабель КУМП-ОЭзнг(А)-LS 3х2х1,КМ,0.451,1,2021,1,2021-01-26,24446.0,233838.11,Конкурентный отбор,10949214,860,2020-03-05,13
24446.0,770000960474,Кабель ВВГнг(А)-LS 3х70-6,КМ,0.35,12,2020,2,2020-12-31,24446.0,1483848.24,Конкурентный отбор,10950415,90,2020-03-10,13
24446.0,1153287,Кабель АСБ 3х185-6,КМ,0.135,12,2020,2,2020-12-31,24446.0,2444666.1,Конкурентный отбор,10950415,100,2020-03-10,13
24446.0,770000960482,Кабель АСБ 3х95(ож)-6,КМ,0.19,12,2020,2,2020-12-31,24446.0,9258359.6,Конкурентный отбор,10950415,110,2020-03-10,13
24446.0,770000313075,Кабель ВБбШнг(А)-LS 3х70мс-6,КМ,0.079,12,2020,2,2020-12-31,24446.0,5423311.19,Конкурентный отбор,10950415,120,2020-03-10,13
24446.0,770000960486,Кабель ВБбШнг(А)-LS 3х120мс-6,КМ,0.065,12,2020,2,2020-12-31,24446.0,4605295.15,Конкурентный отбор,10950415,130,2020-03-10,13
24446.0,770000960502,"Кабель КСБнг(А)-FRLS 1х2х0,98",КМ,0.34,12,2020,2,2020-12-31,24446.0,158824.26,Конкурентный отбор,10950415,140,2020-03-10,13
24446.0,770000960087,"Кабель КСБнг(А)-FRLS 2х2х0,98",КМ,0.05,12,2020,2,2020-12-31,24446.0,957657.72,Конкурентный отбор,10950415,150,2020-03-10,13
44114.0,770000601370,"Кабель СПЕЦЛАН U/UTP нг(А)-HF 4х2х0,52",КМ,0.135,8,2020,2,2020-08-15,20001123.0,253296.0,Конкурентный отбор,10949178,510,2020-03-05,14
44114.0,770000889495,Кабель К9РВСБПМнг(А)-HF 4х10ок(PE)-1,КМ,0.033,8,2020,2,2020-08-20,20001123.0,2067805.6,Конкурентный отбор,10949179,80,2020-03-05,14
44114.0,770000717414,"Кабель К9РВСБПМнг(А)-HF 3х2,5ок(N,PE)-1",КМ,0.78,8,2020,2,2020-08-20,20001123.0,572108.59,Конкурентный отбор,10949179,110,2020-03-05,14
44114.0,770000862991,Кабель ИнСил-ОЭзнг(А)-FRHF-ХЛ 7х2х1-660,КМ,0.135,8,2020,2,2020-08-20,20001123.0,2348000.1,Конкурентный отбор,10949179,130,2020-03-05,14
44114.0,770000890720,Кабель АУТФОРС КУПЭКШвнг(А)-FRLS-ХЛ 5х1,КМ,0.03,8,2020,2,2020-08-18,20001123.0,983534.09,Конкурентный отбор,10949506,1750,2020-03-06,14
44114.0,770000890718,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 1х2х1,КМ,0.231,8,2020,2,2020-08-18,20001123.0,544457.4,Конкурентный отбор,10949506,1760,2020-03-06,14
44114.0,770000890717,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 2х2х1,КМ,0.324,8,2020,2,2020-08-18,20001123.0,880527.6,Конкурентный отбор,10949506,1770,2020-03-06,14
44114.0,770000254184,"Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 4х1,0",КМ,0.031,8,2020,2,2020-08-18,20001123.0,711894.3,Конкурентный отбор,10949506,1780,2020-03-06,14
44114.0,770000890716,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 5х1,КМ,0.006,8,2020,2,2020-08-18,20001123.0,779079.34,Конкурентный отбор,10949506,1790,2020-03-06,14
44114.0,770000890721,Кабель АУТФОРС КУПЭКШвнг(А)-FRLS-ХЛ 4х1,КМ,1.0,8,2020,2,2020-08-18,20001123.0,1123214.4,Конкурентный отбор,10949506,1800,2020-03-06,14
44114.0,770000890719,КабельАУТФОРС КУПЭКШвнг(А)-FRLS-ХЛ 1х2х1,КМ,0.19,8,2020,2,2020-08-18,20001123.0,914707.6,Конкурентный отбор,10949506,1810,2020-03-06,14
44114.0,770000890719,КабельАУТФОРС КУПЭКШвнг(А)-FRLS-ХЛ 1х2х1,КМ,0.421,8,2020,2,2020-08-18,20001123.0,914707.6,Конкурентный отбор,10949506,1820,2020-03-06,14
44114.0,770000890718,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 1х2х1,КМ,0.038,8,2020,2,2020-08-18,20001123.0,544457.4,Конкурентный отбор,10949506,1830,2020-03-06,14
44114.0,770000890717,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 2х2х1,КМ,0.018,8,2020,2,2020-08-18,20001123.0,880527.6,Конкурентный отбор,10949506,1840,2020-03-06,14
44114.0,770000254184,"Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 4х1,0",КМ,0.041,8,2020,2,2020-08-18,20001123.0,711894.3,Конкурентный отбор,10949506,1850,2020-03-06,14
44114.0,770000890716,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 5х1,КМ,0.006,8,2020,2,2020-08-18,20001123.0,779079.34,Конкурентный отбор,10949506,1860,2020-03-06,14
44114.0,770000890733,"Кабель АУТФОРС КУПЭШпнг(А)-HF 4х2х0,5",КМ,0.04,8,2020,2,2020-08-18,20001123.0,188537.6,Конкурентный отбор,10949506,1870,2020-03-06,14
44114.0,770000890733,"Кабель АУТФОРС КУПЭШпнг(А)-HF 4х2х0,5",КМ,0.01,8,2020,2,2020-08-18,20001123.0,216690.0,Конкурентный отбор,10949506,1880,2020-03-06,14
44114.0,770000890718,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 1х2х1,КМ,0.036,8,2020,2,2020-08-18,20001123.0,544457.4,Конкурентный отбор,10949506,1890,2020-03-06,14
44114.0,770000890717,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 2х2х1,КМ,0.013,8,2020,2,2020-08-18,20001123.0,880527.6,Конкурентный отбор,10949506,1900,2020-03-06,14
44114.0,770000254184,"Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 4х1,0",КМ,0.07,8,2020,2,2020-08-18,20001123.0,711894.3,Конкурентный отбор,10949506,1910,2020-03-06,14
44114.0,770000890716,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 5х1,КМ,0.006,8,2020,2,2020-08-18,20001123.0,779079.34,Конкурентный отбор,10949506,1920,2020-03-06,14
44114.0,770000890718,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 1х2х1,КМ,0.038,8,2020,2,2020-08-18,20001123.0,544457.4,Конкурентный отбор,10949506,1930,2020-03-06,14
44114.0,770000890717,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 2х2х1,КМ,0.017,8,2020,2,2020-08-18,20001123.0,880527.6,Конкурентный отбор,10949506,1940,2020-03-06,14
44114.0,770000254184,"Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 4х1,0",КМ,0.046,8,2020,2,2020-08-18,20001123.0,711894.3,Конкурентный отбор,10949506,1950,2020-03-06,14
44114.0,770000890716,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 5х1,КМ,0.006,8,2020,2,2020-08-18,20001123.0,779079.34,Конкурентный отбор,10949506,1960,2020-03-06,14
44114.0,770000890718,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 1х2х1,КМ,0.068,8,2020,2,2020-08-18,20001123.0,544457.4,Конкурентный отбор,10949506,1970,2020-03-06,14
44114.0,770000890717,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 2х2х1,КМ,0.025,8,2020,2,2020-08-18,20001123.0,880527.6,Конкурентный отбор,10949506,1980,2020-03-06,14
44114.0,770000254184,"Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 4х1,0",КМ,0.018,8,2020,2,2020-08-18,20001123.0,711894.3,Конкурентный отбор,10949506,1990,2020-03-06,14
44114.0,770000890716,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 5х1,КМ,0.006,8,2020,2,2020-08-18,20001123.0,779079.34,Конкурентный отбор,10949506,2000,2020-03-06,14
44114.0,770000890718,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 1х2х1,КМ,0.028,8,2020,2,2020-08-18,20001123.0,544457.4,Конкурентный отбор,10949506,2010,2020-03-06,14
44114.0,770000254184,"Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 4х1,0",КМ,0.027,8,2020,2,2020-08-18,20001123.0,711894.3,Конкурентный отбор,10949506,2020,2020-03-06,14
44114.0,770000890716,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 5х1,КМ,0.02,8,2020,2,2020-08-18,20001123.0,779079.34,Конкурентный отбор,10949506,2030,2020-03-06,14
44114.0,770000890722,Кабель АУТФОРС КУПЭШвнг(А)-FRLS-ХЛ 4х1,КМ,0.053,8,2020,2,2020-08-18,20001123.0,855867.1,Конкурентный отбор,10949506,2040,2020-03-06,14
44114.0,770000890718,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 1х2х1,КМ,0.545,8,2020,2,2020-08-18,20001123.0,544457.4,Конкурентный отбор,10949506,2050,2020-03-06,14
44114.0,770000890717,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 2х2х1,КМ,0.24,8,2020,2,2020-08-18,20001123.0,880527.6,Конкурентный отбор,10949506,2060,2020-03-06,14
44114.0,770000890721,Кабель АУТФОРС КУПЭКШвнг(А)-FRLS-ХЛ 4х1,КМ,0.455,8,2020,2,2020-08-18,20001123.0,1123214.4,Конкурентный отбор,10949506,2070,2020-03-06,14
44114.0,770000890720,Кабель АУТФОРС КУПЭКШвнг(А)-FRLS-ХЛ 5х1,КМ,0.015,8,2020,2,2020-08-18,20001123.0,1132147.8,Конкурентный отбор,10949506,2080,2020-03-06,14
44114.0,770000890719,КабельАУТФОРС КУПЭКШвнг(А)-FRLS-ХЛ 1х2х1,КМ,0.335,8,2020,2,2020-08-18,20001123.0,914707.6,Конкурентный отбор,10949506,2090,2020-03-06,14
44114.0,770000890718,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 1х2х1,КМ,0.389,8,2020,2,2020-08-18,20001123.0,544457.4,Конкурентный отбор,10949506,2100,2020-03-06,14
44114.0,770000890717,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 2х2х1,КМ,0.347,8,2020,2,2020-08-18,20001123.0,880527.6,Конкурентный отбор,10949506,2110,2020-03-06,14
44114.0,770000890721,Кабель АУТФОРС КУПЭКШвнг(А)-FRLS-ХЛ 4х1,КМ,0.273,8,2020,2,2020-08-18,20001123.0,1123214.4,Конкурентный отбор,10949506,2120,2020-03-06,14
44114.0,770000890734,"Кабель КУИНнг(А)-FRHF 5х1,0 ПЭК-ЭХЛ",КМ,0.056,8,2020,2,2020-08-10,20001123.0,1132147.8,Конкурентный отбор,10949506,2130,2020-03-06,14
44114.0,770000890719,КабельАУТФОРС КУПЭКШвнг(А)-FRLS-ХЛ 1х2х1,КМ,0.102,8,2020,2,2020-08-18,20001123.0,914707.6,Конкурентный отбор,10949506,2140,2020-03-06,14
44114.0,770000890718,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 1х2х1,КМ,0.012,8,2020,2,2020-08-18,20001123.0,532588.51,Конкурентный отбор,10949506,2150,2020-03-06,14
44114.0,770000890718,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 1х2х1,КМ,0.378,8,2020,2,2020-08-18,20001123.0,532588.51,Конкурентный отбор,10949506,2160,2020-03-06,14
44114.0,770000890718,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 1х2х1,КМ,0.015,8,2020,2,2020-08-18,20001123.0,532588.51,Конкурентный отбор,10949506,2170,2020-03-06,14
44114.0,770000890718,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 1х2х1,КМ,0.042,8,2020,2,2020-08-18,20001123.0,544457.4,Конкурентный отбор,10949506,2180,2020-03-06,14
44114.0,770000890717,Кабель АУТФОРС КУПЭКШвнг(А)-LS-ХЛ 2х2х1,КМ,0.152,8,2020,2,2020-08-18,20001123.0,880527.6,Конкурентный отбор,10949506,2190,2020-03-06,14
44114.0,770000890721,Кабель АУТФОРС КУПЭКШвнг(А)-FRLS-ХЛ 4х1,КМ,0.252,8,2020,2,2020-08-18,20001123.0,1123214.4,Конкурентный отбор,10949506,2200,2020-03-06,14
44114.0,770000849299,"Кабель АУТФОРС КУПЭШвнг(А)-LS-ХЛ 4х1,0",КМ,1.31,8,2020,2,2020-08-18,20001123.0,443814.4,Конкурентный отбор,10949506,2210,2020-03-06,14
44114.0,770000890729,"Кабель АУТФОРС КУПЭШвнг(А)-LS-ХЛ 2х2х1,5",КМ,0.36,8,2020,2,2020-08-18,20001123.0,821537.4,Конкурентный отбор,10949506,2220,2020-03-06,14
44114.0,770000890730,Кабель АУТФОРС КУПЭШвнг(А)-LS-ХЛ 7х2х1,КМ,4.885,8,2020,2,2020-08-18,20001123.0,1537523.4,Конкурентный отбор,10949506,2230,2020-03-06,14
44114.0,770000890731,Кабель АУТФОРС КУПЭШвнг(А)-LS-ХЛ 10х2х1,КМ,1.895,8,2020,2,2020-08-18,20001123.0,2153574.9,Конкурентный отбор,10949506,2240,2020-03-06,14
44114.0,770000890723,"Кабель АУТФОРС КУПЭШвнг(А)-FRLS-ХЛ 4х1,5",КМ,0.4,8,2020,2,2020-08-18,20001123.0,870327.6,Конкурентный отбор,10949506,2250,2020-03-06,14
44114.0,770000890724,"КабельАУТФОРС КУПЭШвнг(А)-FRLS-ХЛ 14х1,5",КМ,4.8,8,2020,2,2020-08-18,20001123.0,2382983.1,Конкурентный отбор,10949506,2260,2020-03-06,14
44114.0,770000247898,Кабель АУТФОРС КУПЭШвнг(А)-LS-ХЛ 3х2х1,КМ,2.37,8,2020,2,2020-08-18,20001123.0,651519.6,Конкурентный отбор,10949506,2270,2020-03-06,14
44114.0,770000775680,"КабельАУТФОРС КУПЭШВнг(А)-LS-ХЛ 5х2х1,0",КМ,4.455,8,2020,2,2020-08-18,20001123.0,937991.52,Конкурентный отбор,10949506,2280,2020-03-06,14
44114.0,770000875248,"Кабель АУТФОРС КУПЭШвнг(А)-LS-ХЛ 6х2х1,0",КМ,0.255,8,2020,2,2020-08-18,20001123.0,1103924.1,Конкурентный отбор,10949506,2290,2020-03-06,14
44114.0,770000890726,Кабель АУТФОРС КУПЭШвнг(А)-FRLS-ХЛ 3х2х1,КМ,1.88,8,2020,2,2020-08-18,20001123.0,1207034.8,Конкурентный отбор,10949506,2300,2020-03-06,14
44114.0,770000890727,Кабель АУТФОРС КУПЭШвнг(А)-FRLS-ХЛ 5х2х1,КМ,0.115,8,2020,2,2020-08-18,20001123.0,1831828.0,Конкурентный отбор,10949506,2310,2020-03-06,14
44114.0,770000890725,Кабель АУТФОРС КУПЭШвнг(А)-FRLS-ХЛ 5х1,КМ,0.8,8,2020,2,2020-08-18,20001123.0,917292.2,Конкурентный отбор,10949506,2320,2020-03-06,14
44114.0,770000890728,КабельАУТФОРС КУПЭШвнг(А)-FRLS-ХЛ 12х2х1,КМ,1.65,8,2020,2,2020-08-18,20001123.0,3309663.3,Конкурентный отбор,10949506,2330,2020-03-06,14
44114.0,770000890732,Кабель АУТФОРС КУПЭШвнг(А)-LS-ХЛ 17х1,КМ,1.06,8,2020,2,2020-08-18,20001123.0,1600907.7,Конкурентный отбор,10949506,2340,2020-03-06,14
44114.0,770000717414,"Кабель К9РВСБПМнг(А)-HF 3х2,5ок(N,PE)-1",КМ,0.209,8,2020,2,2020-08-20,20001123.0,572108.59,Конкурентный отбор,10950318,40,2020-03-10,14
39295.0,770000076241,Провод ПуГВ 1х16 450/750В зелено-желтый,КМ,1.5,7,2020,2,2020-07-31,20000447.0,126767.82,Конкурентный отбор,10950507,110,2020-03-10,14
39295.0,770000659387,Кабель КВВГЭнг(А)-LS-ХЛ 4х1,КМ,3.5,8,2020,2,2020-08-10,20000447.0,75058.31,Конкурентный отбор,10950507,310,2020-03-10,14
39295.0,770000641981,Кабель КВВГЭнг(А)-LS 5х1,КМ,1.5,8,2020,2,2020-08-10,20000447.0,67976.5,Конкурентный отбор,10950507,320,2020-03-10,14
39295.0,770000602373,Кабель КВВГЭнг(А)-LS-ХЛ 7х1,КМ,3.0,8,2020,2,2020-08-10,20000447.0,96078.61,Конкурентный отбор,10950507,330,2020-03-10,14
39295.0,770000783097,Кабель КВВГЭнг(А)-LS-ХЛ 10х1,КМ,1.0,8,2020,2,2020-08-10,20000447.0,133606.96,Конкурентный отбор,10950507,340,2020-03-10,14
39295.0,770000699771,Кабель КВВГЭнг(А)-LS-ХЛ 14х1,КМ,1.5,8,2020,2,2020-08-10,20000447.0,151987.28,Конкурентный отбор,10950507,350,2020-03-10,14
39295.0,770000583018,Кабель КВВГЭнг(А)-LS-ХЛ 19х1,КМ,5.0,7,2020,2,2020-07-31,20000447.0,193165.75,Конкурентный отбор,10950507,360,2020-03-10,14
39295.0,770000878863,"Кабель КВВГЭнг(А)-LS-ХЛ 5х1,5",КМ,5.0,8,2020,2,2020-08-10,20000447.0,102359.66,Конкурентный отбор,10950507,370,2020-03-10,14
39295.0,770000095289,Провод ПуГВ 1х6 з-ж,КМ,1.0,7,2020,2,2020-07-31,20000447.0,50221.6,Конкурентный отбор,10950507,380,2020-03-10,14
39295.0,770000784055,"Кабель КВВГЭнг(А)-LS-ХЛ 7х1,5",КМ,1.5,8,2020,2,2020-08-10,20000447.0,101840.4,Конкурентный отбор,10950507,390,2020-03-10,14
39295.0,770000878867,Кабель КВВГЭнг(А)-LS 5х4,КМ,1.5,7,2020,2,2020-07-31,20000447.0,183022.19,Конкурентный отбор,10950507,400,2020-03-10,14
39295.0,770000118903,Кабель КВВГнг(А)-LS 4х4,КМ,1.5,7,2020,2,2020-07-31,20000447.0,136074.96,Конкурентный отбор,10950507,410,2020-03-10,14
39295.0,770000878868,Кабель КВБбШнг(А)-LS 4х4,КМ,1.5,7,2020,2,2020-07-31,20000447.0,172011.98,Конкурентный отбор,10950507,420,2020-03-10,14
39295.0,770000209475,"Кабель КВБбШнг(А)-LS 4х2,5",КМ,1.5,7,2020,2,2020-07-31,20000447.0,120909.67,Конкурентный отбор,10950507,430,2020-03-10,14
39295.0,770000683433,"Кабель МКЭШВнг(А)-LS-ХЛ 2х2х1,0",КМ,5.0,8,2020,2,2020-08-30,20000447.0,471241.08,Конкурентный отбор,10950507,440,2020-03-10,14
24446.0,770000997880,"Кабель ТОФЛЕКС КУВЭаВнг(А)-LS 44х1,5-660",КМ,1.71,5,2021,1,2021-05-30,24446.0,1122033.32,Конкурентный отбор,10949253,980,2020-03-05,15
24446.0,770000997393,"Кабель ВБШвнг(А)-FRLS 4х2,5-1",КМ,0.03,5,2021,1,2021-05-30,24446.0,813229.37,Конкурентный отбор,10949253,990,2020-03-05,15
24446.0,770000997388,Кабель ВБШвнг(А)-FRLS 4х6ок(N)-1,КМ,1.6,5,2021,1,2021-05-30,24446.0,384865.55,Конкурентный отбор,10949253,1000,2020-03-05,15
24446.0,770000997903,Кабель ВБШвнг(А)-FRLS 4х10ок(N)-1,КМ,3.46,5,2021,1,2021-05-30,24446.0,543585.36,Конкурентный отбор,10949253,1010,2020-03-05,15
24446.0,770000997957,"Кабель ВВГнг(А)-FRLS 3х6ок(N,PE)-1",КМ,0.07,5,2021,1,2021-05-30,24446.0,580903.1,Конкурентный отбор,10949253,1020,2020-03-05,15
24446.0,770000998041,Кабель ВВГнг(А)-FRLS 4х25-1,КМ,0.07,5,2021,1,2021-05-30,24446.0,2082514.87,Конкурентный отбор,10949253,1030,2020-03-05,15
24446.0,770000997934,"Кабель КВБбШвнг(А)-FRLS 14х1,5",КМ,0.06,5,2021,1,2021-05-30,24446.0,736129.18,Конкурентный отбор,10949253,1040,2020-03-05,15
24446.0,770001010701,"Кабель МКЭШвнг(А)-LS 10х2х1,5",КМ,1.32,5,2021,1,2021-05-30,24446.0,721935.17,Конкурентный отбор,10957059,30,2020-03-27,15
44169.0,770000678909,"Кабель КуПе-ОЭзнг(А)-LS 2х2х1,5",КМ,1.14,11,2021,2,2021-11-30,20000273.0,626301.35,Конкурентный отбор,10950785,1400,2020-03-11,16
44169.0,770000827066,"Кабель ИнСил-ОЭзнг(А)-FRLS 2х2х1,0-500 Г",КМ,0.84,3,2022,1,2022-03-15,20000273.0,780039.04,Конкурентный отбор,10950785,2010,2020-03-11,17
24446.0,770000464654,"Кабель ВВГнг(А)-LS 3х1,5-1",КМ,0.45,11,2020,2,2020-11-04,24446.0,69645.6,Конкурентный отбор,10950994,20,2020-03-11,18
24446.0,770000277438,"Кабель ВВГнг(А)-LS 3х2,5ок-1",КМ,1.68,11,2020,2,2020-11-04,24446.0,86460.0,Конкурентный отбор,10950994,30,2020-03-11,18
24446.0,770000277431,Кабель ВВГнг(А)-LS 3х4ок-1,КМ,0.4,11,2020,2,2020-11-04,24446.0,149883.6,Конкурентный отбор,10950994,40,2020-03-11,18
24446.0,770000285932,"Кабель ВВГнг(А)-LS 5х4ок(N,PE)-1",КМ,0.64,11,2020,2,2020-11-04,24446.0,199770.0,Конкурентный отбор,10950994,50,2020-03-11,18
24446.0,770000285936,Кабель ВВГнг(А)-LS 5х25-1,КМ,0.22,11,2020,2,2020-11-04,24446.0,1005371.4,Конкурентный отбор,10950994,60,2020-03-11,18
24446.0,770000285978,"Кабель ВВГнг(А)-FRLS 3х1,5ок-1",КМ,0.2,11,2020,2,2020-11-04,24446.0,139258.32,Конкурентный отбор,10950994,70,2020-03-11,18
24446.0,770000285979,"Кабель ВВГнг(А)-FRLS 3х2,5ок-1",КМ,0.06,11,2020,2,2020-11-04,24446.0,242269.68,Конкурентный отбор,10950994,80,2020-03-11,18
24446.0,770000845823,"Кабель ВВГнг(А)-FRLS 5х2,5-1",КМ,0.46,11,2020,2,2020-11-04,24446.0,233646.0,Конкурентный отбор,10950994,90,2020-03-11,18
24446.0,770000845825,Кабель ВВГнг(А)-FRLS 5х4-1,КМ,0.25,11,2020,2,2020-11-04,24446.0,351659.28,Конкурентный отбор,10950994,100,2020-03-11,18
64025.0,770000628128,Провод ПуГВ-ХЛ 1х10(PE),КМ,0.042,11,2020,2,2020-11-11,20001383.0,103067.17,Конкурентный отбор,10952249,1690,2020-03-16,18
64025.0,770000402056,Провод ПуГВ-ХЛ 1х16,КМ,0.1,12,2020,2,2020-12-01,20001383.0,173570.6,Конкурентный отбор,10952249,1700,2020-03-16,18
64025.0,770000105217,Провод ПуГВ-ХЛ 1х6,КМ,0.022,12,2020,2,2020-12-01,20001383.0,797847.2,Конкурентный отбор,10952249,1710,2020-03-16,18
64025.0,770000485601,Провод МГ 6 мм2,КМ,0.11,11,2020,2,2020-11-01,20001383.0,44956.63,Конкурентный отбор,10952249,1720,2020-03-16,18
64025.0,770000677620,"Кабель КУИНнг(А)-LS 2х2х1,0 ВЭ-ХЛ",КМ,0.013,11,2020,2,2020-11-30,20001383.0,3766824.0,Конкурентный отбор,10952399,540,2020-03-16,18
64025.0,770000940301,"Кабель Инсил-ОЭмвзнг(А-LS-ХЛ 3х2х1,5-660",КМ,0.329,11,2020,2,2020-11-30,20001383.0,1124009.8,Конкурентный отбор,10952399,550,2020-03-16,18
64025.0,770000941106,Кабель КУИНнг(А)-FRLS 4х1 ПсЭ,КМ,0.009,11,2020,2,2020-11-30,20001383.0,5149770.3,Конкурентный отбор,10952399,560,2020-03-16,18
64025.0,770000941079,Кабель КУИНнг(А)-LS 10х1 ПсЭ,КМ,0.004,11,2020,2,2020-11-30,20001383.0,16196767.8,Конкурентный отбор,10952399,570,2020-03-16,18
64025.0,770000947290,"Кабель ИнСилРэпПнг(А)HF-ХЛ 5х10ок(N,PE-1",КМ,3.005,11,2020,2,2020-11-30,20001383.0,1655131.3,Конкурентный отбор,10952399,580,2020-03-16,18
64025.0,770000947289,"Кабель ИнСилРэпПнг(А)HF-ХЛ 5х25мк(N,PE-1",КМ,0.794,11,2020,2,2020-11-30,20001383.0,3173156.96,Конкурентный отбор,10952399,590,2020-03-16,18
64025.0,770000485601,Провод МГ 6 мм2,КМ,0.255,11,2020,2,2020-11-01,20001383.0,44956.63,Конкурентный отбор,10952414,690,2020-03-16,18
64025.0,770000283200,Провод СИП-3 1х120-20,КМ,0.195,11,2020,2,2020-11-01,20001383.0,163994.06,Конкурентный отбор,10954604,420,2020-03-23,18
64025.0,770000605733,Провод СИП-3 1х70-20,КМ,0.024,11,2020,2,2020-11-01,20001383.0,386939.83,Конкурентный отбор,10954604,430,2020-03-23,18
64025.0,770000902219,Провод ПуГВнг(А)-LS-ХЛ 1х16 (PE),КМ,0.1,12,2020,2,2020-12-01,20001383.0,135950.93,Конкурентный отбор,10954606,320,2020-03-23,18
64025.0,770000902227,Провод ТОФЛЕКС ПуГВнг(А)-LS-ХЛ 1х6 (PE),КМ,1.3,11,2020,2,2020-11-15,20001383.0,71630.29,Конкурентный отбор,10954606,330,2020-03-23,18
