Клиент,Материал,Краткий текст материала,ЕИ,Общее количество,Месяц поставки,Год поставки,Полугодие,Срок поставки,Грузополучатель,Цена,Способ закупки,№ заказа,№ позиции,Дата заказа,ID Лота
24446.0,770000807883,"Кабель ВБШвнг(А)-LS 2х2,5ок(N,PE)-1",КМ,0.005,8,2020,2,2020-08-30,24446.0,1802810.33,Конкурентный отбор,10940173,950,2020-02-10,2
24446.0,770000872115,"Кабель ВБШвнг(А)-FRLS 5х4ок(N,PE)-1",КМ,0.075,8,2020,2,2020-08-30,24446.0,648675.2,Конкурентный отбор,10940173,960,2020-02-10,2
24446.0,770000872126,"Кабель ВБШвнг(А)-FRLS 3х2,5ок-1",КМ,0.045,8,2020,2,2020-08-30,24446.0,442775.8,Конкурентный отбор,10940173,970,2020-02-10,2
24446.0,770000872117,"Кабель ВБШвнг(А)-FRLS 2х2,5ок(N)-1",КМ,0.005,8,2020,2,2020-08-30,24446.0,121524.68,Конкурентный отбор,10940173,980,2020-02-10,2
24446.0,770000872076,"Кабель ВВГнг(А)-LS 2х2,5ок(N)-0,66",КМ,0.005,8,2020,2,2020-08-30,24446.0,1414898.54,Конкурентный отбор,10940173,990,2020-02-10,2
24446.0,770000872073,"Кабель ВВГнг(А)-FRLS 2х2,5-0,66",КМ,0.003,8,2020,2,2020-08-30,24446.0,6384099.92,Конкурентный отбор,10940173,1000,2020-02-10,2
24446.0,770000872390,"Кабель КУМП-Анг(А)-LS 14х1,5",КМ,1.06,8,2020,2,2020-08-30,24446.0,395202.83,Конкурентный отбор,10940173,1010,2020-02-10,2
24446.0,770000872394,"Кабель КУМП-Анг(А)-LS 2х2,5",КМ,0.06,8,2020,2,2020-08-30,24446.0,191430.0,Конкурентный отбор,10940173,1020,2020-02-10,2
24446.0,770000795735,"Кабель КУМП-Анг(А)-LS 4х2,5",КМ,0.01,8,2020,2,2020-08-30,24446.0,195811.24,Конкурентный отбор,10940173,1030,2020-02-10,2
24446.0,770000872384,"Кабель КУМП-Анг(А)-LS 10х2,5",КМ,0.365,8,2020,2,2020-08-30,24446.0,461431.56,Конкурентный отбор,10940173,1040,2020-02-10,2
24446.0,770000848294,"Кабель КУМП-ОЭнг(А)-LS 2х2х1,0",КМ,0.27,8,2020,2,2020-08-30,24446.0,148528.86,Конкурентный отбор,10940173,1050,2020-02-10,2
24446.0,770000872466,"Кабель КУМП-ИЭОЭнг(А)-LS 5х2х1,0",КМ,0.355,8,2020,2,2020-08-30,24446.0,276889.0,Конкурентный отбор,10940173,1060,2020-02-10,2
24446.0,770000872432,"Кабель КУМП-ИЭОЭнг(А)-LS 7х2х1,0",КМ,1.07,8,2020,2,2020-08-30,24446.0,450505.58,Конкурентный отбор,10940173,1070,2020-02-10,2
24446.0,770000872555,"Кабель КУМП-Анг(А)-LS 2х2х1,0",КМ,0.41,8,2020,2,2020-08-30,24446.0,131463.01,Конкурентный отбор,10940173,1080,2020-02-10,2
24446.0,770000872564,"Кабель КУМП-Анг(А)-LS 5х2х1,0",КМ,0.255,8,2020,2,2020-08-30,24446.0,277347.92,Конкурентный отбор,10940173,1090,2020-02-10,2
24446.0,770000021608,Кабель ВВГнг(А)-LS 3х4ок-1,КМ,0.118,8,2020,2,2020-08-30,24446.0,227758.02,Конкурентный отбор,10940173,1100,2020-02-10,2
44114.0,770000717414,"Кабель К9РВСБПМнг(А)-HF 3х2,5ок(N,PE)-1",КМ,0.08,8,2020,2,2020-08-20,20001123.0,572272.4,Конкурентный отбор,10941956,120,2020-02-14,2
44114.0,770000852485,"Кабель К9РВСБПМнг(А)-HF 3х4ок(N,PE)-1",КМ,0.01,8,2020,2,2020-08-20,20001123.0,7511839.2,Конкурентный отбор,10941956,130,2020-02-14,2
44114.0,770000606910,"Кабель ИнСил-ОЭКнг(А)-LS AХЛ 5х1,0-660",КМ,0.003,8,2020,2,2020-08-20,20001123.0,21348315.34,Конкурентный отбор,10941956,140,2020-02-14,2
44114.0,770000794337,"Кабель ИнСил-ОЭКнг(А)-LS-АХЛ 2х2х1,0-660",КМ,0.034,8,2020,2,2020-08-20,20001123.0,774941.66,Конкурентный отбор,10941956,150,2020-02-14,2
44114.0,770000794336,"Кабель ИнСил-ОЭКнг(А)-LS-АХЛ 4х1,0-660",КМ,0.01,8,2020,2,2020-08-20,20001123.0,658513.0,Конкурентный отбор,10941956,160,2020-02-14,2
66923.0,770000462373,Кабель UNITRONIC LAPPKABEL/2170220,КМ,0.4,8,2020,2,2020-08-14,20000973.0,192000.0,,10946351,250,2020-02-28,2
66923.0,770000834533,Кабель UNITRONIC LAPPKABEL/2170213,КМ,0.1,9,2020,2,2020-09-13,20000973.0,180000.0,,10946351,370,2020-02-28,2
66923.0,1154205,Кабель гибкий КГ-ХЛ 4х4,КМ,0.5,8,2020,2,2020-08-14,20000973.0,162000.0,,10946351,500,2020-02-28,2
39295.0,770000542922,Кабель HSB 30 Bartec/07-5803-230А,КМ,0.537,10,2020,2,2020-10-01,20001046.0,1903691.52,Конкурентный отбор,10937790,240,2020-02-03,3
8536.0,770000892642,"Кабель КВВГнг(А)-LS 4х1,5",КМ,0.735,10,2020,2,2020-10-28,8536.0,61856.84,Конкурентный отбор,10940016,420,2020-02-10,3
8536.0,770000406498,"Кабель КВБВнг(А)-LS 7х2,5",КМ,0.51,10,2020,2,2020-10-28,8536.0,195785.16,Конкурентный отбор,10940016,430,2020-02-10,3
39295.0,770000356434,"Кабель ВВГнг(А)-ХЛ 3х2,5ок(N,PE)-0,66",КМ,1.07,1,2021,1,2021-01-30,20000447.0,63720.0,Конкурентный отбор,10937792,470,2020-02-03,4
39295.0,770000145426,"Кабель ВВГнг(А)-ХЛ 4х2,5 ок(N)-0,66",КМ,0.34,1,2021,1,2021-01-30,20000447.0,104400.0,Конкурентный отбор,10937792,480,2020-02-03,4
39295.0,770000873325,"Кабель ВВГнг(А)-ХЛ 4х25ок(РЕ)-0,66",КМ,0.27,1,2021,1,2021-01-30,20000447.0,747600.0,Конкурентный отбор,10937792,490,2020-02-03,4
39295.0,770000872819,"Кабель ВВГнг(А)-ХЛ 4х35ок(PE)-0,66",КМ,0.57,1,2021,1,2021-01-30,20000447.0,936000.0,Конкурентный отбор,10937792,500,2020-02-03,4
39295.0,770000784552,"Кабель ВВГнг(А)-ХЛ 5х120мс(N,PE)-1",КМ,2.32,1,2021,1,2021-01-30,20000447.0,3572400.0,Конкурентный отбор,10937792,510,2020-02-03,4
39295.0,770000605585,"Кабель ВВГнг(А)-ХЛ 5х16ок(N,PE)-0.66",КМ,3.34,1,2021,1,2021-01-30,20000447.0,528000.0,Конкурентный отбор,10937792,520,2020-02-03,4
39295.0,770000353601,"Кабель ВВГнг(А)-ХЛ 5х2,5ок(N,PE)-0,66",КМ,0.613,1,2021,1,2021-01-30,20000447.0,101400.0,Конкурентный отбор,10937792,530,2020-02-03,4
39295.0,770000849743,"Кабель ВВГнг(А)-ХЛ 5х35ок(N,PE)-0,66",КМ,1.26,1,2021,1,2021-01-30,20000447.0,1134000.0,Конкурентный отбор,10937792,540,2020-02-03,4
39295.0,770000605587,"Кабель ВВГнг(А)-ХЛ 5х6ок(N,PE)-0,66",КМ,0.878,1,2021,1,2021-01-30,20000447.0,210360.0,Конкурентный отбор,10937792,550,2020-02-03,4
39295.0,770000849911,"Кабель КВВГнг(А)-LS-ХЛ 4х1,5",КМ,7.45,1,2021,1,2021-01-30,20000447.0,54360.0,Конкурентный отбор,10937792,560,2020-02-03,4
39295.0,770000872817,Кабель ВВГнг(А)-ХЛ 4х50мс(N)-1,КМ,0.84,1,2021,1,2021-01-30,20000447.0,1248000.0,Конкурентный отбор,10937792,570,2020-02-03,4
39295.0,770000872816,Кабель ВВГнг(А)-ХЛ 4х120мс(N)-1,КМ,1.36,1,2021,1,2021-01-30,20000447.0,2760000.0,Конкурентный отбор,10937792,580,2020-02-03,4
39295.0,770000872818,Кабель ВВГнг(А)-ХЛ 4х70мс(PE)-1,КМ,0.27,1,2021,1,2021-01-30,20000447.0,1770000.0,Конкурентный отбор,10937792,590,2020-02-03,4
39295.0,770000294667,"Кабель ВВГнг(А)-ХЛ 5х4ок(N,PE)-0,66",КМ,1.645,1,2021,1,2021-01-30,20000447.0,139407.01,Конкурентный отбор,10940708,90,2020-02-12,4
39295.0,770000849746,"Кабель ВВГнг(А)-ХЛ 5х10ок(N,PE)-0,66",КМ,2.08,1,2021,1,2021-01-30,20000447.0,328602.71,Конкурентный отбор,10940708,110,2020-02-12,4
8536.0,770000886497,Кабель ПвБВнг(А)-LS 3х95мк/70-6,КМ,0.675,1,2021,1,2021-01-21,8536.0,4251398.41,Конкурентный отбор,10942275,30,2020-02-17,4
57650.0,770000657647,Кабель РПГнг(А)-HF-ХЛ 4х95-1 (HEPR),КМ,1.5,1,2021,1,2021-01-15,20000570.0,11832307.62,Конкурентный отбор,10944827,2640,2020-02-25,4
57650.0,770000940419,Кабель РЭПГнг(А)-HF-ХЛ 1х120/16-35(HEPR),КМ,0.435,2,2021,1,2021-02-03,20000570.0,5130033.72,Конкурентный отбор,10945426,680,2020-02-26,4
39295.0,770000653957,Провод ПуГВ 1х6,М,79.6,6,2020,1,2020-06-03,20000447.0,72.0,,10937936,50,2020-02-04,5
75006.0,770000208318,"Кабель ВВГнг(А)-LS 3х1,5(N,PE)-0,66",КМ,0.06,6,2020,1,2020-06-03,20000974.0,46800.0,,10938171,40,2020-02-04,5
75006.0,770000019807,"Кабель ВВГнг(А)-LS 3х2,5ок-0,66",КМ,0.06,6,2020,1,2020-06-03,20000974.0,72000.0,,10938171,50,2020-02-04,5
75006.0,770000338540,Зажим соединительный изолирующий СИЗ-3,ШТ,100.0,5,2020,1,2020-05-24,20000974.0,4.2,,10938172,80,2020-02-04,5
75006.0,770000546445,Зажим соединительный изолирующий СИЗ-5,ШТ,50.0,5,2020,1,2020-05-24,20000974.0,6.6,,10938172,100,2020-02-04,5
75006.0,770000274533,"Кабель ВВГнг(А)-LS 5х6-0,66",КМ,0.03,6,2020,1,2020-06-09,20000974.0,199500.0,,10939954,30,2020-02-10,5
58553.0,770000464608,"Кабель судовой НРШМ 3х1,5",КМ,0.04,6,2020,1,2020-06-05,24376.0,206403.65,,10938772,380,2020-02-05,5
8536.0,770000771633,"Кабель КУИНнг-LS 14х2х1,0 ВЭ",КМ,2.7,6,2021,1,2021-06-30,8536.0,1955112.42,Конкурентный отбор,10938515,260,2020-02-05,6
8536.0,770000140297,"Кабель КУИНнг(А)-LS 10х2х1,5 ВЭ",КМ,0.6,6,2021,1,2021-06-30,8536.0,1980405.31,Конкурентный отбор,10938515,270,2020-02-05,6
8536.0,770000052353,Кабель КВВГнг(А)-LS 5х1,КМ,0.85,6,2021,1,2021-06-30,8536.0,76850.41,Конкурентный отбор,10938515,280,2020-02-05,6
8536.0,770000136143,"Кабель КУИНнг(А)-LS 5х1,0 В Эм",КМ,1.89,6,2021,1,2021-06-30,8536.0,521417.92,Конкурентный отбор,10938515,300,2020-02-05,6
8536.0,770000549387,"Кабель КУИНнг-LS 2х2х1,0 В",КМ,1.89,6,2021,1,2021-06-30,8536.0,445014.13,Конкурентный отбор,10938515,340,2020-02-05,6
8536.0,770000012563,Кабель КУИНнг-LS 10х2х1 ВЭК Ч,КМ,0.9,6,2021,1,2021-06-30,8536.0,1879573.74,Конкурентный отбор,10938515,360,2020-02-05,6
8536.0,1225596,Кабель КУИНнг-LS 12х2х1 ВЭ,КМ,1.7,6,2021,1,2021-06-30,8536.0,1733879.42,Конкурентный отбор,10938515,370,2020-02-05,6
8536.0,1225596,Кабель КУИНнг-LS 12х2х1 ВЭ,КМ,2.35,6,2021,1,2021-06-30,8536.0,1726066.46,Конкурентный отбор,10938515,400,2020-02-05,6
8536.0,770000718600,Кабель КУИНнг(А)-LS 16х2х1 ВЭ С,КМ,0.665,6,2021,1,2021-06-30,8536.0,2195823.41,Конкурентный отбор,10938515,410,2020-02-05,6
8536.0,770000027339,Кабель КВВГнг(А)-LS 7х1,КМ,2.74,6,2021,1,2021-06-30,8536.0,97226.1,Конкурентный отбор,10938515,830,2020-02-05,6
8536.0,770000986142,"Кабель ВВГнг(А)-LS 3х10ок(N,PE)-0,66",КМ,1.03,6,2021,1,2021-06-30,8536.0,343201.57,Конкурентный отбор,10938515,840,2020-02-05,6
64025.0,770001008356,"Кабель Вз-РэБРэнг(А)-HF-ХЛ 5х95мк(N,PE-1",КМ,1.43,5,2021,1,2021-05-31,20001295.0,13558326.44,Конкурентный отбор,10941757,1980,2020-02-14,6
64025.0,770001008364,"Кабель Вз-РэБРэнг(А)-HF-ХЛ 5х185мк(N,PE)",КМ,0.64,6,2021,1,2021-06-11,20001295.0,20962117.12,Конкурентный отбор,10941757,1990,2020-02-14,6
64025.0,770000875286,"КабельВзРэБРэнг(А)HFХЛ 5х50мкN,PE-1 HEPR",КМ,1.262,5,2021,1,2021-05-31,20001295.0,7653027.07,Конкурентный отбор,10941757,2000,2020-02-14,6
64025.0,770001008862,"Кабель Вз-РэРэГнг(А)-HF-ХЛ 5х150мкN,PE-1",КМ,5.34,5,2021,1,2021-05-31,20001295.0,20819340.67,Конкурентный отбор,10941757,2130,2020-02-14,6
64025.0,770001008860,"Кабель Вз-РэБРэнг(А)-HF-ХЛ 5х240мк(N,PE)",КМ,1.92,6,2021,1,2021-06-11,20001295.0,33038206.14,Конкурентный отбор,10941757,2140,2020-02-14,6
8536.0,770000359094,Кабель КВВГнг(А)-LS 4х1,КМ,0.55,4,2021,1,2021-04-30,8536.0,60721.21,Конкурентный отбор,10938515,850,2020-02-05,7
64025.0,770000851224,"Кабель К9РВПМнг(А)-HF 5х25мк(N,PE)-1",КМ,0.05,4,2021,1,2021-04-26,20001295.0,15200080.8,Конкурентный отбор,10941757,1920,2020-02-14,7
64025.0,770000657987,"Кабель К9РВСБПМнг(А)-HF 5х6ок(N,PE)0,6/1",КМ,5.449,4,2021,1,2021-04-26,20001295.0,1205535.96,Конкурентный отбор,10941757,1930,2020-02-14,7
8536.0,770001016047,Кабель СКАБ 660нг(А)-LS 7х1л фв,КМ,0.87,7,2021,2,2021-07-15,8536.0,562246.12,,10938515,890,2020-02-05,8
8536.0,770000699452,Кабель КВВГЭнг(А)-FRLS 4х1,КМ,0.55,7,2021,2,2021-07-15,8536.0,110871.08,,10938515,900,2020-02-05,8
8536.0,770001029648,Кабель СКАБ 660нг(А)-LS 19х1л в,КМ,2.39,8,2021,2,2021-08-10,8536.0,1268208.73,Конкурентный отбор,10938515,1000,2020-02-05,8
8536.0,770001029660,Кабель СКАБ 660нг(А)-LS 27х1л в,КМ,3.53,8,2021,2,2021-08-10,8536.0,1727493.53,Конкурентный отбор,10938515,1010,2020-02-05,8
8536.0,770001029688,Кабель СКАБ 660нг(А)-FRLS 2х2х1л в,КМ,0.601,8,2021,2,2021-08-10,8536.0,806109.0,Конкурентный отбор,10938515,1020,2020-02-05,8
8536.0,770001029736,Кабель СКАБ 660нг(А)-FRHF-ХЛ 4х2х1л в,КМ,2.315,8,2021,2,2021-08-10,8536.0,1604849.84,Конкурентный отбор,10938515,1030,2020-02-05,8
8536.0,770001029688,Кабель СКАБ 660нг(А)-FRLS 2х2х1л в,КМ,0.65,8,2021,2,2021-08-10,8536.0,1378959.14,Конкурентный отбор,10938515,1040,2020-02-05,8
64025.0,770001008874,КабельВзРэЭмБРэнг(А)HFХЛ 3х35мк/16-10,КМ,1.0,7,2021,2,2021-07-30,20001295.0,5005765.44,Конкурентный отбор,10941757,2150,2020-02-14,8
59.0,770000984050,Кабель ВВГнг(А)-LS 3х95мс-6,КМ,2.0,7,2021,2,2021-07-31,20000221.0,2821165.15,Конкурентный отбор,10945439,680,2020-02-26,8
24446.0,770000874075,"Кабель ВВГнг(А)-FRLS 2х1,5ок(N)-1",КМ,0.1,6,2020,1,2020-06-30,24446.0,136503.0,Конкурентный отбор,10940190,290,2020-02-10,9
24446.0,770000031094,"Кабель ВВГнг(А)-FRLS 4х2,5ок(N)-1",КМ,0.181,6,2020,1,2020-06-30,24446.0,196123.66,Конкурентный отбор,10940190,300,2020-02-10,9
24446.0,770000874077,Кабель ВВГнг(А)-FRLS 4х4-1,КМ,0.038,6,2020,1,2020-06-30,24446.0,468022.8,Конкурентный отбор,10940190,310,2020-02-10,9
24446.0,770000119562,"Кабель ВВГнг(А)-FRLS 5х50мк(N,PE)-1",КМ,1.45,6,2020,1,2020-06-30,24446.0,1738499.2,Конкурентный отбор,10940190,320,2020-02-10,9
24446.0,770000874053,"Кабель ВВГнг(А)-LS 2х1,5ок(N)-1",КМ,0.161,6,2020,1,2020-06-30,24446.0,62941.5,Конкурентный отбор,10940190,330,2020-02-10,9
24446.0,770000874066,Кабель ВВГнг(А)-LS 5х6-1,КМ,0.053,6,2020,1,2020-06-30,24446.0,426264.0,Конкурентный отбор,10940190,340,2020-02-10,9
44114.0,770000287009,"Кабель ВВГнг(А)-LS 5х6ок(N,PE)-1",КМ,0.42,7,2020,2,2020-07-18,20001123.0,154287.67,,10942419,20,2020-02-17,9
50630.0,770000002549,"Кабель КВБВнг(А)-LS 4х1,5",КМ,0.065,7,2020,2,2020-07-03,20000732.0,222000.0,Прочие закупки,10944954,40,2020-02-25,9
50630.0,770000443826,"Кабель КуПе-ИЭнг(А)-LS-ХЛ 5х1,0",КМ,0.14,7,2020,2,2020-07-03,20000732.0,339600.0,Прочие закупки,10944954,50,2020-02-25,9
50630.0,770000292621,"Кабель РПнг(А)-HF-ХЛ 3х25мк(N,PE)-1",КМ,0.6,7,2020,2,2020-07-03,20000732.0,2160000.0,Прочие закупки,10944955,20,2020-02-25,9
50630.0,770000259982,"Кабель MEDIAstrip BH 3х35-0,6/1",КМ,0.58,7,2020,2,2020-07-03,20000732.0,3600000.0,Прочие закупки,10944955,30,2020-02-25,9
8536.0,770000803847,Кабель EPRCab БВнг(А)-LS 3х95/35-10,КМ,1.735,6,2020,1,2020-06-25,20000052.0,5121597.6,,10945325,1150,2020-02-26,9
8536.0,770000803848,Кабель EPRCab Внг(А)-LS 3х95/35-10,КМ,0.32,6,2020,1,2020-06-25,20000052.0,4756449.6,,10945325,1160,2020-02-26,9
24446.0,770000874131,"Кабель ВВГЭнг(А)-LS 4х2,5ок-1",КМ,0.121,6,2020,1,2020-06-30,24446.0,478500.0,Конкурентный отбор,10940190,350,2020-02-10,10
24446.0,770000874142,"Кабель КГВВнг(А)-LS 3х2,5-1",КМ,0.022,6,2020,1,2020-06-30,24446.0,97740.0,Конкурентный отбор,10940190,360,2020-02-10,10
24446.0,770000062031,"Кабель КВВГнг(А)-FRLS 5х1,5",КМ,1.291,6,2020,1,2020-06-30,24446.0,73394.8,Конкурентный отбор,10940190,370,2020-02-10,10
24446.0,770000848680,"Кабель ВВГнг(А)-LS 3х2,5ок(N,PE)-1",КМ,1.716,6,2020,1,2020-06-30,24446.0,76640.4,Конкурентный отбор,10940190,380,2020-02-10,10
24446.0,770000268097,"Кабель ВВГнг(А)-LS 4х2,5-1",КМ,0.074,6,2020,1,2020-06-30,24446.0,167584.5,Конкурентный отбор,10940190,390,2020-02-10,10
24446.0,770000140493,"Кабель ВВГнг(А)-LS 5х2,5ок(N,PE)-1",КМ,0.162,6,2020,1,2020-06-30,24446.0,190074.6,Конкурентный отбор,10940190,400,2020-02-10,10
24446.0,770000874105,"Кабель ВВГнг(А)-FRLS 5х2,5ок(N,PE)-1",КМ,0.14,6,2020,1,2020-06-30,24446.0,293007.16,Конкурентный отбор,10940190,410,2020-02-10,10
24446.0,770000874116,"Кабель ВВГнг(А)-FRLS 5х4ок(N,PE)-1",КМ,0.12,6,2020,1,2020-06-30,24446.0,445379.7,Конкурентный отбор,10940190,420,2020-02-10,10
24446.0,770000533461,"Кабель ВВГнг(А)-LS 5х4ок(N,PE)-0,66",КМ,0.525,6,2020,1,2020-06-30,24446.0,204826.8,Конкурентный отбор,10940190,430,2020-02-10,10
24446.0,770000863929,"Кабель ВВГнг(А)-FRLS 3х2,5ок(N,PE)-1",КМ,1.255,6,2020,1,2020-06-30,24446.0,111407.1,Конкурентный отбор,10940190,440,2020-02-10,10
24446.0,770000268104,"Кабель ВВГнг(А)-LS 4х1,5-1",КМ,0.026,6,2020,1,2020-06-30,24446.0,154398.9,Конкурентный отбор,10940190,450,2020-02-10,10
24446.0,770000861253,Кабель МКЭКШВнг(А)-FRLS 4х2х1,КМ,0.765,5,2020,1,2020-05-31,24446.0,206016.0,,10940197,30,2020-02-10,10
24446.0,770000015118,"Кабель ВВГнг(А)-LS 3х2,5ок(N,PE)-1",КМ,0.206,6,2020,1,2020-06-10,24446.0,73220.4,,10943266,50,2020-02-19,10
39295.0,770000702348,Наконечник ТМ 25-6-7,ШТ,20.0,6,2020,1,2020-06-01,20000447.0,133.72,,10940705,40,2020-02-12,10
39295.0,1173571,"Провод ПВС 3х2,5",КМ,0.1,6,2020,1,2020-06-11,20000447.0,85200.0,,10940705,60,2020-02-12,10
42298.0,770000832031,Наконечник-гильза Navigator/71 101,УП,10.0,6,2020,1,2020-06-01,20001639.0,64.5,,10940836,110,2020-02-12,10
42298.0,770000832035,Наконечник-гильза Navigator/71 906,УП,10.0,6,2020,1,2020-06-01,20001639.0,87.0,,10940836,120,2020-02-12,10
42298.0,770000832039,Наконечник-гильза Navigator/71 909,УП,10.0,6,2020,1,2020-06-01,20001639.0,98.4,,10940836,130,2020-02-12,10
8536.0,770000803846,Кабель EPRCab БВнг(А)-LS 3х150/35-10,КМ,0.33,6,2020,1,2020-06-17,20000052.0,7196590.8,,10942261,3810,2020-02-17,10
8536.0,770000803847,Кабель EPRCab БВнг(А)-LS 3х95/35-10,КМ,2.02,6,2020,1,2020-06-17,20000052.0,5121597.6,,10942261,3820,2020-02-17,10
8536.0,770000803847,Кабель EPRCab БВнг(А)-LS 3х95/35-10,КМ,0.49,6,2020,1,2020-06-17,20000052.0,5121597.6,,10942261,3960,2020-02-17,10
8536.0,770000689970,Кабель CK-FS.200/30,М,46.0,6,2020,1,2020-06-17,20000052.0,40.02,,10942345,210,2020-02-17,10
8536.0,770000469126,Кабель CK-MI-1M.N/250.H КРУС-Запад,М,652.0,6,2020,1,2020-06-17,20000052.0,11.94,,10942345,220,2020-02-17,10
8536.0,770000049653,Комплект СК-FS.CONN КРУС-Запад,КТ,2.0,6,2020,1,2020-06-07,20000052.0,24.04,,10942345,340,2020-02-17,10
