Клиент,Материал,Краткий текст материала,ЕИ,Общее количество,Месяц поставки,Год поставки,Полугодие,Срок поставки,Грузополучатель,Цена,Способ закупки,№ заказа,№ позиции,Дата заказа,ID Лота
64025.0,770000940307,Кабель Инсил-ОЭмвзнг(А-FRHF-ХЛ 5х2х1-660,КМ,0.05,11,2020,2,2020-11-30,20001294.0,2040019.96,Конкурентный отбор,10969405,2120,2020-05-01,100000375109.0
64025.0,770000940356,"Кабель КУИНнг(А)-LS 5х1,0 ВЭмК-ХЛ-УФ",КМ,0.07,11,2020,2,2020-11-30,20001294.0,1051956.3,Конкурентный отбор,10969405,2130,2020-05-01,100000375109.0
64025.0,770000875066,"Кабель КУИНнг(А)-LS 4х1,0 ВЭмК-ХЛ-УФ",КМ,0.08,11,2020,2,2020-11-30,20001294.0,789342.22,Конкурентный отбор,10969405,2140,2020-05-01,100000375109.0
64025.0,770000940357,"Кабель КУИНнг(А)-LS 1х2х1,0 ВЭмК-ХЛ-УФ",КМ,0.245,11,2020,2,2020-11-30,20001294.0,628776.76,Конкурентный отбор,10969405,2150,2020-05-01,100000375109.0
64025.0,770000940358,"Кабель КУИНнг(А)-FRLS 1х2х1,0 ВЭмК-ХЛ-УФ",КМ,0.32,11,2020,2,2020-11-30,20001294.0,803115.28,Конкурентный отбор,10969405,2160,2020-05-01,100000375109.0
64025.0,770000947289,"Кабель ИнСилРэпПнг(А)HF-ХЛ 5х25мк(N,PE-1",КМ,0.03,11,2020,2,2020-11-30,20001294.0,25352159.6,Конкурентный отбор,10969405,2180,2020-05-01,100000378944.0
64025.0,770000677830,"Кабель К9РВПМнг(А)-HF 3х2,5ок(N,PE)-1",КМ,0.255,12,2020,2,2020-12-21,20001294.0,476645.02,Конкурентный отбор,10969405,2190,2020-05-01,100000378944.0
64025.0,770000890014,Кабель К9РВСБПМнг(А)-HF 4х4ок(PE)-1,КМ,0.19,12,2020,2,2020-12-28,20001294.0,945745.39,Конкурентный отбор,10969405,2200,2020-05-01,100000378944.0
64025.0,770000947287,Кабель ИнСилРэпБПнг(А)-HF-ХЛ 4х16мк(PE-1,КМ,0.315,11,2020,2,2020-11-30,20001294.0,2241469.31,Конкурентный отбор,10969405,2210,2020-05-01,100000378944.0
64025.0,770000875292,"КабельИнСилРэпБПнг(А)HF-ХЛ 3х6окN,PE-1",КМ,0.06,11,2020,2,2020-11-30,20001294.0,986506.93,Конкурентный отбор,10969405,2220,2020-05-01,100000378944.0
64025.0,770000717414,"Кабель К9РВСБПМнг(А)-HF 3х2,5ок(N,PE)-1",КМ,1.48,12,2020,2,2020-12-21,20001294.0,576348.77,Конкурентный отбор,10969405,2230,2020-05-01,100000378944.0
64025.0,770000507540,"КабельИнСил-РэпБПнг(А)HF-ХЛ 3х10мкN,PE-1",КМ,0.15,3,2021,1,2021-03-18,20001294.0,1743561.82,Конкурентный отбор,10969405,2270,2020-05-01,100000385956.0
64025.0,1173328,Провод неизолированный АС 120/19,Т,0.1,12,2020,2,2020-12-01,20001293.0,343890.28,Конкурентный отбор,10969770,150,2020-05-03,100000356631.0
64025.0,770000940302,Кабель Инсил-ОЭмвзнг(А-FRLS-ХЛ 2х2х1-660,КМ,0.6,11,2020,2,2020-11-30,20001293.0,972297.76,Конкурентный отбор,10969770,170,2020-05-03,100000375109.0
64025.0,770000940455,Кабель КУИНнг(А)-FRLS 5х2х1 ВЭм-ХЛ-УФ,КМ,0.12,11,2020,2,2020-11-30,20001293.0,1791425.7,Конкурентный отбор,10969770,180,2020-05-03,100000375109.0
64025.0,770000940303,"Кабель Инсил-ОЭмвзнг(А-FRLS-ХЛ 2х0,5-660",КМ,0.1,11,2020,2,2020-11-30,20001293.0,434957.08,Конкурентный отбор,10969770,190,2020-05-03,100000375109.0
64025.0,770000903376,Кабель ВВГнг(А) 2х35мк(N)-0.66,КМ,0.15,12,2020,2,2020-12-01,20001295.0,1200580.42,Конкурентный отбор,10969918,300,2020-05-05,100000356631.0
64025.0,770000941036,"Кабель ИнСил-ОЭлвзнг(А-LS-ХЛ 4х1,0-660 5",КМ,0.83,11,2020,2,2020-11-30,20001295.0,711340.34,Конкурентный отбор,10969918,360,2020-05-05,100000375109.0
64025.0,770000941183,"Кабель МКЭШВ-Гнг(А)-LS 7х1,0 ХЛ кп",КМ,0.16,11,2020,2,2020-11-30,20001295.0,943490.75,Конкурентный отбор,10969918,370,2020-05-05,100000375109.0
64025.0,770000941038,"Кабель ИнСил-ОЭлвзнгА-LS-ХЛ 10х1,0-660 5",КМ,0.64,11,2020,2,2020-11-30,20001295.0,1188404.17,Конкурентный отбор,10969918,380,2020-05-05,100000375109.0
64025.0,770000848016,Провод ПуГВ-ХЛ 1х6 (РЕ)-450/750В,КМ,0.16,3,2021,1,2021-03-30,20001295.0,81034.42,Конкурентный отбор,10969918,490,2020-05-05,100000415009.0
27645.0,770000292671,"Кабель гибкий КГ-ХЛ 3х2,5-0,66",КМ,0.4,2,2021,1,2021-02-28,20000584.0,95644.9,Конкурентный отбор,10970020,390,2020-05-05,100000355844.0
27645.0,770000292671,"Кабель гибкий КГ-ХЛ 3х2,5-0,66",КМ,0.4,2,2021,1,2021-02-28,20000584.0,95644.9,Конкурентный отбор,10970022,560,2020-05-05,100000355844.0
24446.0,770000769098,Кабель ВБШвнг(А)-LS 4х6ок(N)-1,КМ,0.04,10,2021,2,2021-10-30,24446.0,493095.43,Конкурентный отбор,10970494,60,2020-05-06,100000447151.0
24446.0,770001062804,"Кабель ВБШвнг(А)-LS 4х50мс(N,PE)-1",КМ,1.08,10,2021,2,2021-10-30,24446.0,2015249.92,Конкурентный отбор,10970494,70,2020-05-06,100000447151.0
24446.0,770001062802,"Кабель ВБШвнг(А)-LS 4х70(N,PE)-1",КМ,0.495,10,2021,2,2021-10-30,24446.0,2814381.3,Конкурентный отбор,10970494,80,2020-05-06,100000447151.0
24446.0,770000398838,"Кабель КВБбШвнг(А)-LS 5х1,5",КМ,1.575,10,2021,2,2021-10-30,24446.0,132065.23,Конкурентный отбор,10970494,90,2020-05-06,100000447151.0
24446.0,770000983870,Кабель КУМП-ОЭзнг(А)-LS 2х2х1,КМ,3.859,3,2021,1,2021-03-01,24446.0,152580.02,Конкурентный отбор,10970542,1200,2020-05-06,100000403707.0
24446.0,770000983859,"Кабель КУМП-ОЭзнг(А)-LS 3х2х1,0",КМ,0.917,3,2021,1,2021-03-01,24446.0,198414.12,Конкурентный отбор,10970542,1210,2020-05-06,100000403707.0
24446.0,770000983853,"Кабель КУМП-ОЭзнг(А)-LS 10х2х1,0",КМ,0.303,3,2021,1,2021-03-01,24446.0,562295.05,Конкурентный отбор,10970542,1220,2020-05-06,100000403707.0
24446.0,770000983844,Кабель КУМП-ОЭзнг(А)-LS 12х2х1,КМ,0.305,3,2021,1,2021-03-01,24446.0,654685.22,Конкурентный отбор,10970542,1230,2020-05-06,100000403707.0
24446.0,770000987382,Кабель КУМП-ОЭзнг(А)-LS 22х2х1,КМ,0.3,3,2021,1,2021-03-01,24446.0,1087226.92,Конкурентный отбор,10970542,1240,2020-05-06,100000403707.0
44114.0,770000919553,"Кабель КУИНнг(А)-HF 5х2х1,0 ПЭК-ЭХЛ",КМ,0.225,10,2020,2,2020-10-01,20000258.0,1006666.51,Конкурентный отбор,10970660,1450,2020-05-07,100000361780.0
44114.0,770000607731,"Кабель ИнСил-ОЭзнг(А)-LS-ХЛ 1х2х1,0-660",КМ,0.75,10,2020,2,2020-10-01,20000258.0,310775.69,Конкурентный отбор,10970660,1460,2020-05-07,100000361780.0
44114.0,770000783251,Кабель ИнСил-ОЭзнг(А)-LS-ХЛ 5х2х1-660,КМ,0.07,10,2020,2,2020-10-01,20000258.0,1273823.7,Конкурентный отбор,10970660,1470,2020-05-07,100000361780.0
44114.0,770000783252,Кабель ИнСил-ОЭзнг(А)-LS-ХЛ 2х2х1-660,КМ,3.88,10,2020,2,2020-10-01,20000258.0,578472.08,Конкурентный отбор,10970660,1480,2020-05-07,100000361780.0
44114.0,770000783254,Кабель ИнСил-ОЭзнг(А)-LS-ХЛ 7х1-660,КМ,0.12,10,2020,2,2020-10-01,20000258.0,669658.06,Конкурентный отбор,10970660,1490,2020-05-07,100000361780.0
44114.0,770000808928,"Кабель КУИНнг(А)-HF 5х1,0 ПЭК-ЭХЛ",КМ,0.062,10,2020,2,2020-10-01,20000258.0,1166483.4,Конкурентный отбор,10970660,1500,2020-05-07,100000361780.0
44114.0,770000796108,"Кабель ИнСил-ОЭзнг(А)-LS-ХЛ 6х2х1,0-660",КМ,1.25,10,2020,2,2020-10-01,20000258.0,1226677.2,Конкурентный отбор,10970660,1510,2020-05-07,100000361780.0
44114.0,770000809178,"Кабель ИнСил-ОЭзнг(А)-LS-ХЛ 4х2х1,0-660",КМ,1.0,10,2020,2,2020-10-01,20000258.0,879978.43,Конкурентный отбор,10970660,1520,2020-05-07,100000361780.0
44114.0,770000844171,"Кабель КУИНнг(А)-HF 3х2х1,0 ПЭ-ЭХЛ",КМ,1.16,10,2020,2,2020-10-01,20000258.0,716987.28,Конкурентный отбор,10970660,1530,2020-05-07,100000361780.0
44114.0,770000808998,"Кабель КУИНнг(А)-HF 2х2х1,0 ПЭК-ЭХЛ",КМ,0.448,10,2020,2,2020-10-01,20000258.0,919700.46,Конкурентный отбор,10970660,1540,2020-05-07,100000361780.0
44114.0,770000919081,"Кабель ИнСил-ОЭзнг(А)-HF-ХЛ 7х2х1,0-660",КМ,1.42,10,2020,2,2020-10-01,20000258.0,1722062.08,Конкурентный отбор,10970660,1550,2020-05-07,100000361780.0
44114.0,770000690749,Лента 25HTP2-BP,М,215.0,2,2021,1,2021-02-20,20000258.0,838.67,Конкурентный отбор,10970660,1850,2020-05-07,100000391880.0
24446.0,770000892841,"Кабель КУМП-ИЭОЭзнг(А)-LS 4х3х1,5 синий",КМ,0.32,8,2020,2,2020-08-31,24446.0,490015.2,,10971120,40,2020-05-07,100000357880.0
44114.0,770000808997,"Кабель КУИНнг(А)-HF 1х2х1,0 ПЭК-ЭХЛ",КМ,0.055,9,2020,2,2020-09-30,20001123.0,655621.5,Конкурентный отбор,10971295,170,2020-05-08,100000359287.0
44114.0,770000808998,"Кабель КУИНнг(А)-HF 2х2х1,0 ПЭК-ЭХЛ",КМ,0.079,9,2020,2,2020-09-30,20001123.0,746789.74,Конкурентный отбор,10971295,180,2020-05-08,100000359287.0
44114.0,770000794299,"Кабель ИнСил-ОЭКнг(А)-FRLS-ХЛ 1х2х1,0-6",КМ,0.316,10,2020,2,2020-10-07,20001123.0,972114.28,Конкурентный отбор,10971295,190,2020-05-08,100000359287.0
44114.0,770000794213,"Кабель ИнСил-ОЭКнг(А)-FRLS-ХЛ 4х1,0-66",КМ,0.333,10,2020,2,2020-10-07,20001123.0,911388.67,Конкурентный отбор,10971295,200,2020-05-08,100000359287.0
44114.0,770000794342,"Кабель ИнСил-ОЭКнг(А)-FRLS-ХЛ 5х1,0-660",КМ,0.006,10,2020,2,2020-10-07,20001123.0,7410414.0,Конкурентный отбор,10971295,210,2020-05-08,100000359287.0
58553.0,770000865655,Кабель LANsens Nag/1-04-6-1057,М,1.0,9,2020,2,2020-09-05,24376.0,19824.0,,10971526,60,2020-05-08,100000341228.0
40194.0,770000677620,"Кабель КУИНнг(А)-LS 2х2х1,0 ВЭ-ХЛ",КМ,0.62,1,2021,1,2021-01-31,20001629.0,648414.8,Конкурентный отбор,10971908,70,2020-05-12,100000377022.0
40194.0,770000944863,Кабель КУИНнг(А)-LS 8х1 В-ХЛ,КМ,1.68,1,2021,1,2021-01-31,20001629.0,998068.8,Конкурентный отбор,10971908,80,2020-05-12,100000377022.0
40194.0,770000763734,"Кабель ВБШвнг(А)-ХЛ 5х1,5ок(N, PE)-0,66",КМ,1.001,1,2021,1,2021-01-31,20001629.0,102551.22,Конкурентный отбор,10971909,490,2020-05-12,100000356823.0
40194.0,770000294583,"Кабель ВБШвнг(А)-ХЛ 5х35мк(N,PE)-0,66",КМ,0.272,1,2021,1,2021-01-31,20001629.0,1774455.24,Конкурентный отбор,10971909,500,2020-05-12,100000356823.0
40194.0,770000027331,Кабель КВВГЭнг(А)-LS 4х1,КМ,1.375,1,2021,1,2021-01-31,20001629.0,51657.83,Конкурентный отбор,10971909,510,2020-05-12,100000356823.0
40194.0,770000027338,Кабель КВВГнг(А)-LS 5х1,КМ,1.32,1,2021,1,2021-01-31,20001629.0,50906.62,Конкурентный отбор,10971909,520,2020-05-12,100000356823.0
40194.0,770000320204,"Кабель КПБК-90 3х16-3,3",КМ,2.63,1,2021,1,2021-01-31,20001629.0,475120.57,Конкурентный отбор,10971909,710,2020-05-12,100000362600.0
40194.0,770000080824,"Кабель КИПвЭВнг(А)-LS 2х2х0,78",КМ,0.71,1,2021,1,2021-01-31,20001629.0,362745.6,Конкурентный отбор,10971909,750,2020-05-12,100000377022.0
40194.0,770000084551,"Кабель КПСЭнг(А)-FRHF 2х2х1,0",КМ,0.505,1,2021,1,2021-01-31,20001629.0,828015.68,Конкурентный отбор,10971909,760,2020-05-12,100000377022.0
64025.0,770000605733,Провод СИП-3 1х70-20,КМ,0.024,11,2020,2,2020-11-30,20001293.0,474165.24,Конкурентный отбор,10971947,110,2020-05-12,100000356631.0
66923.0,1154120,Кабель гибкий КГ-ХЛ 1х50,КМ,0.45,2,2021,1,2021-02-28,20000973.0,604800.0,,10972261,870,2020-05-12,100000370511.0
66923.0,770000039369,"Зажим СИЗ-2 1-4,5мм2",ШТ,300.0,2,2021,1,2021-02-28,20000973.0,1.34,,10972261,1240,2020-05-12,100000370519.0
66923.0,770000330317,Наконечник ТМЛ 25-10-8 КВТ,ШТ,50.0,2,2021,1,2021-02-28,20000973.0,61.46,,10972261,1250,2020-05-12,100000370519.0
66923.0,770000325018,Наконечник ТМЛ 70-12-13 КВТ,ШТ,50.0,2,2021,1,2021-02-28,20000973.0,55.76,,10972261,1260,2020-05-12,100000370519.0
66923.0,1154120,Кабель гибкий КГ-ХЛ 1х50,КМ,0.45,7,2021,2,2021-07-31,20000973.0,604800.0,,10972262,500,2020-05-12,100000370511.0
66923.0,770000039369,"Зажим СИЗ-2 1-4,5мм2",ШТ,300.0,7,2021,2,2021-07-31,20000973.0,1.34,,10972262,1550,2020-05-12,100000370519.0
66923.0,770000330317,Наконечник ТМЛ 25-10-8 КВТ,ШТ,50.0,7,2021,2,2021-07-31,20000973.0,61.46,,10972262,1560,2020-05-12,100000370519.0
66923.0,770000325018,Наконечник ТМЛ 70-12-13 КВТ,ШТ,50.0,7,2021,2,2021-07-31,20000973.0,55.76,,10972262,1580,2020-05-12,100000370519.0
40194.0,770001025713,Кабель HSB Bartec/07-5803-225А,КМ,0.3,6,2021,1,2021-06-01,20001629.0,1343053.82,Конкурентный отбор,10972347,860,2020-05-12,100000424348.0
40194.0,770001060646,"Элемент ЭНГЛ1Ех-0,28/380-7,12",ШТ,10.0,11,2021,2,2021-11-01,20001629.0,5493.6,Конкурентный отбор,10972361,1700,2020-05-12,100000430074.0
39295.0,1247159,"Кабель КВВГнг(А)-LS 5х2,5",КМ,0.553,9,2020,2,2020-09-12,20000447.0,80348.45,Прочие закупки,10972486,250,2020-05-13,100000347771.0
39295.0,770000652193,"Кабель КВВГнг(А)-LS 5х2,5",КМ,0.947,12,2020,2,2020-12-30,20000447.0,148731.52,Конкурентный отбор,10972486,520,2020-05-13,100000366533.0
24446.0,770000984189,Кабель ЭПОКС-МВВЭфзнг(А)-LS 6х2х1,КМ,0.96,3,2021,1,2021-03-31,24446.0,361819.2,Конкурентный отбор,10972838,50,2020-05-13,100000410874.0
24446.0,770000790223,Кабель КВВГЭнг(А)-LS 14х1,КМ,0.64,3,2021,1,2021-03-31,24446.0,135602.2,Конкурентный отбор,10972838,60,2020-05-13,100000413314.0
27645.0,770000194281,"Кабель гибкий КГ-ХЛ 5х70-0,66",КМ,0.4,5,2021,1,2021-05-31,20000511.0,2753705.56,Конкурентный отбор,10972907,270,2020-05-13,100000399530.0
27645.0,770000292671,"Кабель гибкий КГ-ХЛ 3х2,5-0,66",КМ,0.3,4,2021,1,2021-04-15,20000511.0,85474.14,Конкурентный отбор,10972907,290,2020-05-13,100000399530.0
27645.0,770000998583,Наконечник ТМЛ 25-8-8 TDM/SQ0533-0006,ШТ,60.0,5,2021,1,2021-05-05,20000511.0,96.0,Конкурентный отбор,10972907,1720,2020-05-13,100000408834.0
27645.0,770001004924,"Кабель ВВГ 5х6ок(N, PE)-0,66",КМ,0.4,6,2021,1,2021-06-18,20000511.0,230501.11,Конкурентный отбор,10972907,1770,2020-05-13,100000414361.0
27645.0,770000785880,"Кабель ВВГпнг(А)-LS 3х4ок(N,PE)-0,66",КМ,0.2,6,2021,1,2021-06-18,20000511.0,157302.94,Конкурентный отбор,10972907,1780,2020-05-13,100000414361.0
27645.0,770000785882,"Кабель ВВГпнг(А)-LS 3х2,5ок(N,PE)-1",КМ,0.4,6,2021,1,2021-06-18,20000511.0,71683.6,Конкурентный отбор,10972907,1790,2020-05-13,100000414361.0
27645.0,770000785882,"Кабель ВВГпнг(А)-LS 3х2,5ок(N,PE)-1",КМ,0.4,6,2021,1,2021-06-18,20000511.0,71683.6,Конкурентный отбор,10972907,1800,2020-05-13,100000414361.0
27645.0,770000785883,"Кабель ВВГп 3х1,5ок(N,PE)-0,66",КМ,0.4,3,2021,1,2021-03-30,20000511.0,85362.67,Конкурентный отбор,10972907,1810,2020-05-13,100000414361.0
27645.0,770000785883,"Кабель ВВГп 3х1,5ок(N,PE)-0,66",КМ,0.8,5,2021,1,2021-05-31,20000511.0,85362.67,Конкурентный отбор,10972907,1820,2020-05-13,100000414361.0
27645.0,770001004909,"Кабель ВВГ 5х2,5ок(N, PE)-1",КМ,0.4,6,2021,1,2021-06-18,20000511.0,137533.02,Конкурентный отбор,10972907,1830,2020-05-13,100000414361.0
27645.0,770000512689,"Кабель гибкий КГ-ХЛ 3х1,5-0,66",КМ,0.4,6,2021,1,2021-06-18,20000511.0,69755.22,Конкурентный отбор,10972907,1840,2020-05-13,100000414361.0
27645.0,770000903209,"Кабель гибкий КГ-ХЛ 5х10-0,66",КМ,0.4,6,2021,1,2021-06-18,20000511.0,502615.85,Конкурентный отбор,10972907,1850,2020-05-13,100000414361.0
27645.0,770000647593,"Кабель гибкий КГ-ХЛ 5х6-0,66",КМ,0.4,6,2021,1,2021-06-18,20000511.0,291950.95,Конкурентный отбор,10972907,1860,2020-05-13,100000414361.0
27645.0,770000647593,"Кабель гибкий КГ-ХЛ 5х6-0,66",КМ,0.6,6,2021,1,2021-06-18,20000511.0,291950.96,Конкурентный отбор,10972907,1870,2020-05-13,100000414361.0
27645.0,1154197,Кабель гибкий КГ-ХЛ 4х16,КМ,0.4,6,2021,1,2021-06-18,20000511.0,598447.14,Конкурентный отбор,10972907,1880,2020-05-13,100000414361.0
27645.0,1154197,Кабель гибкий КГ-ХЛ 4х16,КМ,0.6,6,2021,1,2021-06-30,20000511.0,551339.14,Конкурентный отбор,10972907,1890,2020-05-13,100000414361.0
27645.0,770001004947,"Кабель КГТП-ХЛ 3х4-0,66",КМ,0.2,6,2021,1,2021-06-18,20000511.0,194689.48,Конкурентный отбор,10972907,1900,2020-05-13,100000414361.0
27645.0,770000262732,Кабель гибкий КГ 5х35,КМ,0.3,4,2021,1,2021-04-01,20000511.0,1467618.08,Конкурентный отбор,10972907,1910,2020-05-13,100000414361.0
27645.0,770000061144,Кабель гибкий КГ-ХЛ 5х16,КМ,0.3,6,2021,1,2021-06-18,20000511.0,575722.21,Конкурентный отбор,10972907,1920,2020-05-13,100000414361.0
27645.0,770000292671,"Кабель гибкий КГ-ХЛ 3х2,5-0,66",КМ,0.5,7,2021,2,2021-07-31,20000511.0,85474.14,Конкурентный отбор,10972910,170,2020-05-14,100000399530.0
27645.0,770001004924,"Кабель ВВГ 5х6ок(N, PE)-0,66",КМ,0.2,7,2021,2,2021-07-31,20000511.0,241711.51,Конкурентный отбор,10972910,840,2020-05-14,100000414361.0
27645.0,770000785880,"Кабель ВВГпнг(А)-LS 3х4ок(N,PE)-0,66",КМ,0.2,8,2021,2,2021-08-31,20000511.0,157302.94,Конкурентный отбор,10972910,850,2020-05-14,100000414361.0
27645.0,770000785882,"Кабель ВВГпнг(А)-LS 3х2,5ок(N,PE)-1",КМ,0.4,9,2021,2,2021-09-30,20000511.0,71683.6,Конкурентный отбор,10972910,860,2020-05-14,100000414361.0
27645.0,770000785883,"Кабель ВВГп 3х1,5ок(N,PE)-0,66",КМ,0.4,10,2021,2,2021-10-31,20000511.0,85362.67,Конкурентный отбор,10972910,870,2020-05-14,100000414361.0
27645.0,770001004909,"Кабель ВВГ 5х2,5ок(N, PE)-1",КМ,0.4,7,2021,2,2021-07-31,20000511.0,137533.02,Конкурентный отбор,10972910,880,2020-05-14,100000414361.0
27645.0,770000512689,"Кабель гибкий КГ-ХЛ 3х1,5-0,66",КМ,0.4,8,2021,2,2021-08-31,20000511.0,69755.22,Конкурентный отбор,10972910,890,2020-05-14,100000414361.0
27645.0,770000903209,"Кабель гибкий КГ-ХЛ 5х10-0,66",КМ,0.4,8,2021,2,2021-08-31,20000511.0,502615.85,Конкурентный отбор,10972910,900,2020-05-14,100000414361.0
27645.0,770000647593,"Кабель гибкий КГ-ХЛ 5х6-0,66",КМ,0.5,10,2021,2,2021-10-31,20000511.0,291950.95,Конкурентный отбор,10972910,910,2020-05-14,100000414361.0
27645.0,1154197,Кабель гибкий КГ-ХЛ 4х16,КМ,0.4,9,2021,2,2021-09-30,20000511.0,598447.14,Конкурентный отбор,10972910,920,2020-05-14,100000414361.0
27645.0,770001004947,"Кабель КГТП-ХЛ 3х4-0,66",КМ,0.2,9,2021,2,2021-09-30,20000511.0,194689.48,Конкурентный отбор,10972910,930,2020-05-14,100000414361.0
64025.0,770000285812,"Кабель ВБШвнг(А)-LS 4х25мк(N)-0,66",КМ,0.142,9,2020,2,2020-09-18,20001384.0,511831.63,Прочие закупки,10973172,20,2020-05-14,100000353763.0
64025.0,770000394625,"Кабель ВБШвнг(А)-LS 5х16ок(N,PE)-1",КМ,0.085,9,2020,2,2020-09-18,20001384.0,506277.79,Прочие закупки,10973172,30,2020-05-14,100000353763.0
64025.0,770000295149,Кабель ВВГнг(А)-LS 3х4ок-1,КМ,0.168,9,2020,2,2020-09-18,20001384.0,62771.48,Прочие закупки,10973172,40,2020-05-14,100000353763.0
64025.0,770000070266,"Кабель ВВГнг(А)-LS 4х1,5ок(N)-0,66",КМ,0.416,9,2020,2,2020-09-18,20001384.0,45394.76,Прочие закупки,10973172,50,2020-05-14,100000353763.0
64025.0,770000332539,"Кабель КВБбШвнг(А)-LS 10х1,5",КМ,0.23,9,2020,2,2020-09-18,20001384.0,142266.98,Прочие закупки,10973172,60,2020-05-14,100000353763.0
64025.0,770000310218,"Кабель КВБбШвнг(А)-LS 4х1,5",КМ,0.23,9,2020,2,2020-09-18,20001384.0,74351.14,Прочие закупки,10973172,70,2020-05-14,100000353763.0
64025.0,770000019998,"Кабель КВВГнг(А)-LS 5х1,5",КМ,0.265,9,2020,2,2020-09-18,20001384.0,62827.99,Прочие закупки,10973172,80,2020-05-14,100000353763.0
64025.0,770000394547,"Кабель ВБШвнг(А)-LS 5х25мк(N,PE)-1",КМ,0.179,9,2020,2,2020-09-18,20001384.0,874983.67,Прочие закупки,10973172,90,2020-05-14,100000353763.0
64025.0,770000062839,"Кабель КВВГнг(А)-LS 4х1,5",КМ,2.411,9,2020,2,2020-09-18,20001384.0,42252.23,Прочие закупки,10973172,100,2020-05-14,100000353763.0
64025.0,770000382782,"Кабель КВВГнг(А)-LS 4х1,5",КМ,0.5,9,2020,2,2020-09-18,20001384.0,54210.67,Прочие закупки,10973172,110,2020-05-14,100000353763.0
64025.0,770000124988,"Кабель КУИНнг(А)-LS 3х2х1,0 ВЭК",КМ,4.8,9,2020,2,2020-09-18,20001384.0,255345.97,Прочие закупки,10973172,120,2020-05-14,100000353763.0
64025.0,770000382782,"Кабель КВВГнг(А)-LS 4х1,5",КМ,0.175,9,2020,2,2020-09-18,20001384.0,54210.67,,10973172,130,2020-05-14,100000353763.0
64025.0,770000394547,"Кабель ВБШвнг(А)-LS 5х25мк(N,PE)-1",КМ,0.004,9,2020,2,2020-09-18,20001384.0,874983.67,,10973172,140,2020-05-14,100000353763.0
64025.0,770000394625,"Кабель ВБШвнг(А)-LS 5х16ок(N,PE)-1",КМ,0.037,9,2020,2,2020-09-18,20001384.0,506277.79,,10973172,150,2020-05-14,100000353763.0
64025.0,770000062839,"Кабель КВВГнг(А)-LS 4х1,5",КМ,1.477,9,2020,2,2020-09-18,20001384.0,42252.23,,10973172,160,2020-05-14,100000353763.0
40194.0,770000124273,"Кабель КВБбШвнг(А)-ХЛ 4х1,5",КМ,0.519,1,2021,1,2021-01-31,20001629.0,113415.17,Конкурентный отбор,10973502,170,2020-05-15,100000356823.0
64025.0,770000941077,Кабель КУИНнг(А)-LS 4х1 ПсЭ,КМ,0.1,11,2020,2,2020-11-30,20001293.0,458667.36,Конкурентный отбор,10973640,180,2020-05-15,100000375109.0
64025.0,770000940460,Кабель КУИНнг(А)-FRLS 2х2х1 ВЭм-УФ,КМ,0.1,11,2020,2,2020-11-30,20001293.0,820914.36,Конкурентный отбор,10973640,190,2020-05-15,100000375109.0
